asof,pred_dir,pred_lvl,pred_eta,true_side,true_lvl,true_in,err_pct,hit,why
2011-12-08,up,11.63,1,low,11.3,4,2.92,False,v2 range mid+0.272
2011-12-12,up,11.8,1,low,11.3,2,4.42,False,v2 weak-up 0.786 retrace
2011-12-19,down,11.36,1,high,12.24,5,7.19,False,v2 range mid+0.272
2011-12-30,up,12.03,1,high,12.79,5,5.94,False,v2 range mid+0.272
2012-01-12,up,12.66,1,low,12.52,1,1.12,False,v2 range mid+0.272
2012-01-19,up,12.96,1,low,12.55,3,3.27,False,v2 strong-up 1.618 ext
2012-01-24,up,12.82,2,high,13.59,1,5.67,False,v2 weak-up 0.786 retrace
2012-01-27,up,13.12,2,high,15.74,13,16.65,False,v2 strong-up 1.618 ext
2012-01-30,up,14.23,5,high,15.74,12,9.59,False,v2 strong-up 1.618 ext
2012-02-21,up,17.07,8,high,16.4,7,4.09,False,v2 strong-up 1.618 ext
2012-02-22,up,16.48,5,high,16.4,6,0.49,True,v2 strong-up 1.618 ext
2012-03-06,up,17.54,6,high,18.23,11,3.78,False,v2 strong-up 1.618 ext
2012-03-09,up,16.99,2,high,18.23,8,6.8,False,v2 strong-up 1.618 ext
2012-03-26,up,19.95,5,high,18.59,2,7.32,False,v2 strong-up 1.618 ext
2012-04-02,up,18.81,1,high,19.26,5,2.34,False,v2 strong-up 1.618 ext
2012-04-04,up,19.03,1,high,19.26,3,1.19,False,v2 strong-up 1.618 ext
2012-04-13,up,20.11,6,low,16.6,7,21.14,False,v2 strong-up 1.618 ext
2012-04-27,up,18.65,1,low,16.71,7,11.61,False,v2 range mid+0.272
2012-04-30,down,17.0,1,low,16.71,6,1.74,False,v2 weak-down 0.786 retrace
2012-05-11,down,17.11,1,low,15.62,5,9.54,False,v2 range mid+0.272
2012-05-15,down,16.83,1,low,15.62,3,7.75,False,v2 range mid+0.272
2012-05-23,down,15.96,3,high,17.39,5,8.22,False,v2 weak-down 0.786 retrace
2012-06-05,down,16.02,2,high,17.6,4,8.98,False,v2 range mid+0.272
2012-06-07,up,17.18,1,high,17.6,2,2.39,False,v2 weak-up 0.786 retrace
2012-06-14,up,17.35,1,high,17.65,3,1.7,False,v2 weak-up 0.786 retrace
2012-06-15,up,17.46,1,high,17.65,2,1.08,False,v2 weak-up 0.786 retrace
2012-06-22,up,17.5,1,low,16.92,4,3.43,False,v2 weak-up 0.786 retrace
2012-07-03,up,17.48,2,high,18.54,4,5.72,False,v2 range mid+0.272
2012-07-13,up,18.17,1,high,18.4,4,1.25,False,v2 range mid+0.272
2012-07-17,up,18.37,1,high,18.4,2,0.16,True,v2 weak-up 0.786 retrace
2012-07-24,up,18.25,1,low,17.05,1,7.04,False,v2 range mid+0.272
2012-07-30,down,17.34,1,high,18.69,6,7.22,False,v2 weak-down 0.786 retrace
2012-08-10,up,18.32,1,high,20.27,7,9.62,False,v2 range mid+0.272
2012-08-24,up,19.91,1,high,20.45,1,2.64,False,v2 range mid+0.272
2012-08-30,up,20.41,2,low,19.74,1,3.39,False,v2 range mid+0.272
2012-09-06,up,20.89,2,low,19.7,4,6.04,False,v2 strong-up 1.618 ext
2012-09-17,up,19.73,4,high,21.18,4,6.85,False,v2 range mid+0.272
2012-09-26,up,20.84,3,low,19.54,4,6.65,False,v2 range mid+0.272
2012-10-05,down,19.91,1,low,18.73,2,6.3,False,v2 range mid+0.272
2012-10-12,down,18.91,1,low,18.74,1,0.91,True,v2 range mid+0.272
2012-10-18,up,18.74,1,low,18.31,1,2.35,False,v2 weak-up 0.786 retrace
2012-10-22,down,18.94,1,low,16.11,12,17.57,False,v2 range mid+0.272
2012-10-24,down,18.59,1,low,16.11,10,15.39,False,v2 weak-down 0.786 retrace
2012-11-14,down,14.75,3,low,15.26,2,3.34,False,v2 strong-down 1.618 ext
2012-11-21,down,15.44,3,high,17.94,7,13.94,False,v2 weak-down 0.786 retrace
2012-12-06,down,15.83,2,low,15.12,7,4.7,False,v2 weak-down 0.786 retrace
2012-12-11,down,16.17,1,low,15.12,4,6.94,False,v2 range mid+0.272
2012-12-20,down,14.79,3,low,15.23,4,2.89,False,v2 strong-down 1.618 ext
2013-01-02,down,15.15,4,low,15.55,3,2.57,False,v2 range mid+0.272
2013-01-07,down,15.58,1,low,14.59,6,6.79,False,v2 range mid+0.272
2013-01-10,down,15.82,1,low,14.59,3,8.43,False,v2 range mid+0.272
2013-01-18,down,14.8,1,high,15.54,2,4.76,False,v2 weak-down 0.786 retrace
2013-01-28,down,14.0,1,high,13.96,2,0.29,False,v2 strong-down 1.618 ext
2013-01-30,down,11.64,6,low,13.34,3,12.74,False,v2 strong-down 1.618 ext
2013-02-04,down,12.62,2,high,14.72,5,14.27,False,v2 strong-down 1.618 ext
2013-02-07,down,13.48,2,high,14.72,2,8.42,False,v2 range mid+0.272
2013-02-14,up,14.42,1,low,12.72,11,13.36,False,v2 weak-up 0.786 retrace
2013-03-07,down,13.18,1,high,13.32,2,1.05,False,v2 range mid+0.272
2013-03-14,down,12.85,1,high,14.26,7,9.89,False,v2 weak-down 0.786 retrace
2013-03-28,down,13.53,1,low,12.74,5,6.2,False,v2 range mid+0.272
2013-04-10,up,13.93,3,high,13.29,1,4.82,False,v2 weak-up 0.786 retrace
2013-04-16,down,12.87,1,low,11.69,3,10.09,False,v2 range mid+0.272
2013-04-24,down,10.7,5,high,14.15,11,24.38,False,v2 strong-down 1.618 ext
2013-05-14,up,13.59,1,low,12.8,2,6.17,False,v2 range mid+0.272
2013-05-21,up,13.86,1,high,13.97,7,0.79,True,v2 weak-up 0.786 retrace
2013-06-05,up,13.7,1,low,11.88,17,15.32,False,v2 range mid+0.272
2013-07-03,down,12.33,2,low,12.54,3,1.67,False,v2 weak-down 0.786 retrace
2013-07-12,up,12.39,2,high,13.29,4,6.77,False,v2 range mid+0.272
2013-07-23,down,12.71,1,high,14.42,10,11.86,False,v2 range mid+0.272
2013-07-26,up,13.18,1,high,14.42,7,8.6,False,v2 range mid+0.272
2013-08-09,up,14.07,1,high,15.8,6,10.95,False,v2 weak-up 0.786 retrace
2013-08-14,up,14.71,3,high,15.8,3,6.9,False,v2 strong-up 1.618 ext
2013-08-22,up,16.94,6,high,15.69,2,7.97,False,v2 strong-up 1.618 ext
2013-08-29,up,15.77,2,high,15.62,6,0.96,True,v2 range mid+0.272
2013-09-03,up,15.52,2,high,15.62,4,0.64,True,v2 range mid+0.272
2013-09-12,down,15.1,2,low,13.75,2,9.82,False,v2 range mid+0.272
2013-09-19,down,14.15,1,high,15.28,2,7.4,False,v2 weak-down 0.786 retrace
2013-09-26,down,14.08,4,low,14.59,2,3.5,False,v2 weak-down 0.786 retrace
2013-10-03,up,15.12,1,high,15.15,2,0.2,True,v2 range mid+0.272
2013-10-10,up,15.02,1,low,15.82,13,5.06,False,v2 range mid+0.272
2013-10-14,up,15.05,1,low,15.82,11,4.87,False,v2 range mid+0.272
2013-11-01,up,16.42,2,high,16.27,2,0.92,True,v2 weak-up 0.786 retrace
2013-11-08,up,16.17,1,high,16.37,4,1.22,False,v2 range mid+0.272
2013-11-12,up,16.17,1,high,16.37,2,1.22,False,v2 range mid+0.272
2013-11-19,up,16.26,1,low,15.89,2,2.33,False,v2 weak-up 0.786 retrace
2013-11-26,up,16.67,1,high,17.79,6,6.3,False,v2 strong-up 1.618 ext
2013-12-10,up,18.96,6,high,17.66,1,7.36,False,v2 strong-up 1.618 ext
2013-12-16,up,17.76,2,low,16.67,2,6.54,False,v2 range mid+0.272
2013-12-23,up,17.43,1,high,17.69,1,1.47,False,v2 range mid+0.272
2013-12-30,up,17.47,1,low,16.51,4,5.81,False,v2 weak-up 0.786 retrace
2014-01-09,down,16.78,1,low,16.39,2,2.38,False,v2 range mid+0.272
2014-01-14,down,16.6,1,high,17.33,1,4.21,False,v2 weak-down 0.786 retrace
2014-01-16,down,16.5,3,high,17.24,3,4.29,False,v2 weak-down 0.786 retrace
2014-01-21,up,17.12,1,high,17.24,1,0.7,True,v2 range mid+0.272
2014-01-27,down,17.26,1,low,15.27,4,13.03,False,v2 weak-down 0.786 retrace
2014-02-05,down,15.69,1,high,17.15,8,8.51,False,v2 weak-down 0.786 retrace
2014-02-21,down,15.67,3,low,16.04,3,2.31,False,v2 weak-down 0.786 retrace
2014-03-03,down,16.29,1,high,16.64,2,2.1,False,v2 range mid+0.272
2014-03-10,up,16.5,1,high,16.79,3,1.73,False,v2 range mid+0.272
2014-03-12,up,16.58,1,high,16.79,1,1.25,False,v2 range mid+0.272
2014-03-18,up,16.7,1,high,17.08,6,2.22,False,v2 weak-up 0.786 retrace
2014-03-19,up,16.67,1,high,17.08,5,2.4,False,v2 range mid+0.272
2014-03-31,up,16.9,1,high,16.91,2,0.06,True,v2 range mid+0.272
2014-04-02,up,16.98,1,high,16.56,6,2.54,False,v2 weak-up 0.786 retrace
2014-04-07,down,16.69,2,high,16.56,3,0.79,False,v2 range mid+0.272
2014-04-15,down,16.64,3,high,18.81,14,11.54,False,v2 range mid+0.272
2014-04-21,down,16.05,2,high,18.81,11,14.67,False,v2 weak-down 0.786 retrace
2014-05-09,up,18.15,1,low,18.32,5,0.93,False,v2 range mid+0.272
2014-05-14,up,19.21,3,low,18.32,2,4.86,False,v2 strong-up 1.618 ext
2014-05-21,up,18.42,2,low,19.48,7,5.44,False,v2 strong-up 1.618 ext
2014-06-05,up,20.2,1,high,20.82,3,2.98,False,v2 strong-up 1.618 ext
2014-06-13,up,21.65,5,low,19.64,8,10.23,False,v2 strong-up 1.618 ext
2014-06-18,up,21.38,4,low,19.64,5,8.86,False,v2 strong-up 1.618 ext
2014-06-30,up,19.85,2,high,21.2,5,6.37,False,v2 range mid+0.272
2014-07-11,up,20.84,1,high,21.27,3,2.02,False,v2 range mid+0.272
2014-07-15,up,21.64,3,high,21.27,1,1.74,False,v2 strong-up 1.618 ext
2014-07-21,up,21.1,2,high,21.78,6,3.12,False,v2 weak-up 0.786 retrace
2014-07-22,up,21.04,1,high,21.78,5,3.4,False,v2 range mid+0.272
2014-08-01,up,21.44,1,low,20.53,5,4.43,False,v2 range mid+0.272
2014-08-13,up,22.55,4,high,22.84,13,1.27,False,v2 strong-up 1.618 ext
2014-09-05,up,22.35,2,high,22.69,2,1.5,False,v2 weak-up 0.786 retrace
2014-09-12,up,22.34,1,high,22.68,1,1.5,False,v2 range mid+0.272
2014-09-18,up,22.33,1,high,22.66,3,1.46,False,v2 range mid+0.272
2014-09-19,up,22.47,1,high,22.66,2,0.84,True,v2 range mid+0.272
2014-09-26,up,22.46,1,high,22.35,2,0.49,True,v2 range mid+0.272
2014-09-30,down,21.76,1,low,21.58,2,0.83,True,v2 weak-down 0.786 retrace
2014-10-03,down,21.69,1,low,21.64,3,0.23,True,v2 weak-down 0.786 retrace
2014-10-07,down,21.76,1,low,21.64,1,0.55,True,v2 range mid+0.272
2014-10-13,up,21.63,1,low,20.95,2,3.25,False,v2 range mid+0.272
2014-10-14,up,22.35,2,low,20.95,1,6.68,False,v2 weak-up 0.786 retrace
2014-10-20,up,22.18,1,high,24.28,10,8.65,False,v2 range mid+0.272
2014-11-06,up,23.52,1,high,25.93,7,9.29,False,v2 range mid+0.272
2014-11-20,up,25.55,1,high,26.48,3,3.51,False,v2 range mid+0.272
2014-12-01,up,26.35,2,low,24.18,6,8.97,False,v2 range mid+0.272
2014-12-04,up,27.64,5,low,24.18,3,14.31,False,v2 strong-up 1.618 ext
2014-12-12,down,24.28,1,low,23.49,2,3.36,False,v2 range mid+0.272
2014-12-19,up,24.02,1,high,25.37,5,5.32,False,v2 range mid+0.272
2015-01-02,down,23.89,1,low,23.13,2,3.29,False,v2 weak-down 0.786 retrace
2015-01-09,down,23.61,2,low,23.26,5,1.5,False,v2 weak-down 0.786 retrace
2015-01-14,down,23.54,1,low,23.26,2,1.2,False,v2 weak-down 0.786 retrace
2015-01-22,up,24.63,1,low,24.11,3,2.16,False,v2 range mid+0.272
2015-01-30,up,23.92,3,high,29.65,16,19.33,False,v2 range mid+0.272
2015-02-27,up,33.07,10,high,28.76,6,14.99,False,v2 strong-up 1.618 ext
2015-03-03,up,30.61,4,high,28.76,4,6.43,False,v2 strong-up 1.618 ext
2015-03-12,up,28.61,2,high,28.69,5,0.28,True,v2 range mid+0.272
2015-03-17,down,27.38,1,high,28.69,2,4.57,False,v2 weak-down 0.786 retrace
2015-03-24,down,27.36,1,low,27.21,2,0.55,True,v2 weak-down 0.786 retrace
2015-03-31,up,28.35,1,high,28.44,4,0.32,True,v2 range mid+0.272
2015-04-10,up,28.16,1,high,28.54,1,1.33,False,v2 range mid+0.272
2015-04-16,up,28.52,1,low,27.63,1,3.22,False,v2 weak-up 0.786 retrace
2015-04-22,up,28.35,1,high,29.86,4,5.06,False,v2 weak-up 0.786 retrace
2015-05-01,up,29.38,2,low,27.38,3,7.3,False,v2 weak-up 0.786 retrace
2015-05-05,up,29.39,3,low,27.38,1,7.34,False,v2 weak-up 0.786 retrace
2015-05-11,up,27.59,1,high,29.64,9,6.92,False,v2 range mid+0.272
2015-05-28,down,27.86,3,low,28.0,8,0.5,True,v2 weak-down 0.786 retrace
2015-05-29,up,29.44,1,low,28.0,7,5.14,False,v2 range mid+0.272
2015-06-12,down,28.17,1,low,28.02,1,0.54,True,v2 weak-down 0.786 retrace
2015-06-16,down,28.22,1,high,28.6,2,1.33,False,v2 weak-down 0.786 retrace
2015-06-18,down,28.25,1,high,28.93,4,2.35,False,v2 range mid+0.272
2015-06-23,down,28.15,1,high,28.93,1,2.7,False,v2 range mid+0.272
2015-06-29,up,28.86,3,low,26.57,7,8.62,False,v2 weak-up 0.786 retrace
2015-07-02,down,28.02,1,low,26.57,4,5.46,False,v2 range mid+0.272
2015-07-14,down,26.84,4,high,29.64,4,9.45,False,v2 range mid+0.272
2015-07-23,down,27.27,2,low,24.99,9,9.12,False,v2 range mid+0.272
2015-07-27,up,29.12,5,low,24.99,7,16.53,False,v2 weak-up 0.786 retrace
2015-08-10,down,25.49,3,low,24.55,2,3.83,False,v2 range mid+0.272
2015-08-13,down,23.83,4,high,26.34,2,9.53,False,v2 strong-down 1.618 ext
2015-08-17,down,25.05,2,low,20.6,5,21.6,False,v2 weak-down 0.786 retrace
2015-08-20,down,23.44,4,low,20.6,2,13.79,False,v2 strong-down 1.618 ext
2015-08-27,down,21.83,5,high,25.64,2,14.86,False,v2 weak-down 0.786 retrace
2015-09-03,down,21.68,5,high,26.17,6,17.16,False,v2 weak-down 0.786 retrace
2015-09-04,down,24.4,1,high,26.17,5,6.76,False,v2 range mid+0.272
2015-09-17,up,25.71,1,low,25.05,1,2.63,False,v2 weak-up 0.786 retrace
2015-09-23,up,25.93,1,high,26.13,2,0.77,True,v2 weak-up 0.786 retrace
2015-09-30,down,25.3,1,low,24.03,1,5.29,False,v2 range mid+0.272
2015-10-06,down,24.48,1,low,24.23,2,1.03,False,v2 weak-down 0.786 retrace
2015-10-13,down,24.08,2,low,25.52,10,5.64,False,v2 range mid+0.272
2015-10-15,down,24.46,1,low,25.52,8,4.15,False,v2 range mid+0.272
2015-10-30,up,25.46,3,high,27.72,3,8.15,False,v2 range mid+0.272
2015-11-09,up,27.25,1,low,24.96,5,9.17,False,v2 weak-up 0.786 retrace
2015-11-19,up,27.09,1,high,26.96,1,0.48,True,v2 range mid+0.272
2015-11-25,down,25.39,2,high,26.85,2,5.44,False,v2 weak-down 0.786 retrace
2015-12-03,down,26.87,2,high,26.95,2,0.3,False,v2 weak-down 0.786 retrace
2015-12-08,up,26.58,1,low,23.74,9,11.96,False,v2 range mid+0.272
2015-12-10,up,26.68,1,low,23.74,7,12.38,False,v2 weak-up 0.786 retrace
2015-12-24,down,24.47,1,high,24.61,2,0.57,False,v2 range mid+0.272
2016-01-04,down,23.2,1,low,21.68,3,7.01,False,v2 strong-down 1.618 ext
2016-01-12,down,19.87,5,high,22.75,1,12.66,False,v2 strong-down 1.618 ext
2016-01-19,down,21.02,1,low,21.01,1,0.05,True,v2 strong-down 1.618 ext
2016-01-25,down,21.38,2,low,20.77,3,2.94,False,v2 weak-down 0.786 retrace
2016-01-28,down,21.42,1,high,22.0,5,2.64,False,v2 range mid+0.272
2016-02-02,down,21.24,1,high,22.0,2,3.45,False,v2 range mid+0.272
2016-02-09,down,21.03,1,low,20.93,2,0.48,True,v2 weak-down 0.786 retrace
2016-02-17,down,21.17,2,high,22.36,1,5.32,False,v2 range mid+0.272
2016-02-23,up,22.05,1,low,21.1,1,4.5,False,v2 weak-up 0.786 retrace
2016-02-29,up,22.09,1,high,23.46,4,5.84,False,v2 weak-up 0.786 retrace
2016-03-09,up,22.95,1,low,22.64,1,1.37,False,v2 weak-up 0.786 retrace
2016-03-15,up,23.28,1,high,24.34,4,4.35,False,v2 weak-up 0.786 retrace
2016-03-24,up,23.98,1,low,23.71,2,1.14,False,v2 weak-up 0.786 retrace
2016-04-01,up,24.73,1,high,25.36,1,2.48,False,v2 strong-up 1.618 ext
2016-04-07,up,25.01,1,high,25.41,5,1.57,False,v2 weak-up 0.786 retrace
2016-04-12,up,25.93,2,high,25.41,2,2.05,False,v2 strong-up 1.618 ext
2016-04-19,up,25.2,3,low,20.89,9,20.63,False,v2 weak-up 0.786 retrace
2016-05-05,down,21.92,2,low,20.89,1,4.93,False,v2 range mid+0.272
2016-05-09,down,20.4,2,low,20.35,3,0.25,True,v2 strong-down 1.618 ext
2016-05-11,down,21.07,1,low,20.35,1,3.54,False,v2 range mid+0.272
2016-05-17,down,20.02,3,high,22.91,7,12.61,False,v2 strong-down 1.618 ext
2016-06-01,down,20.93,4,low,21.98,1,4.78,False,v2 range mid+0.272
2016-06-07,up,22.71,1,high,22.04,11,3.04,False,v2 weak-up 0.786 retrace
2016-06-09,up,22.92,1,high,22.04,9,3.99,False,v2 weak-up 0.786 retrace
2016-06-27,down,22.3,4,high,22.97,17,2.92,False,v2 range mid+0.272
2016-06-30,down,21.07,2,high,22.97,14,8.27,False,v2 weak-down 0.786 retrace
2016-07-26,down,21.3,3,high,24.91,10,14.49,False,v2 range mid+0.272
2016-07-29,up,23.61,1,high,24.91,7,5.22,False,v2 strong-up 1.618 ext
2016-08-12,up,26.75,7,high,25.21,2,6.11,False,v2 strong-up 1.618 ext
2016-08-19,up,25.4,1,low,24.13,7,5.26,False,v2 strong-up 1.618 ext
2016-09-02,up,25.88,5,high,24.87,2,4.06,False,v2 strong-up 1.618 ext
2016-09-12,up,24.7,2,high,26.57,5,7.04,False,v2 range mid+0.272
2016-09-15,down,23.75,10,high,26.57,2,10.61,False,v2 weak-down 0.786 retrace
2016-09-22,up,25.86,1,low,25.51,1,1.37,False,v2 range mid+0.272
2016-09-28,up,27.23,3,low,25.57,2,6.49,False,v2 strong-up 1.618 ext
2016-09-29,up,25.51,1,low,25.57,1,0.23,False,v2 range mid+0.272
2016-10-05,up,25.56,1,high,27.14,4,5.82,False,v2 weak-up 0.786 retrace
2016-10-14,up,28.11,3,high,27.03,2,4.0,False,v2 strong-up 1.618 ext
2016-10-21,up,27.11,2,high,27.07,2,0.15,True,v2 range mid+0.272
2016-10-24,up,26.8,1,high,27.07,1,1.0,True,v2 range mid+0.272
2016-10-28,up,26.85,3,high,25.68,7,4.56,False,v2 weak-up 0.786 retrace
2016-11-11,down,26.0,3,low,23.92,1,8.7,False,v2 range mid+0.272
2016-11-17,down,24.3,2,high,25.85,6,6.0,False,v2 weak-down 0.786 retrace
2016-12-01,down,24.36,2,low,24.88,2,2.09,False,v2 range mid+0.272
2016-12-08,up,25.64,1,high,27.01,8,5.07,False,v2 weak-up 0.786 retrace
2016-12-23,up,28.33,4,high,27.13,2,4.42,False,v2 strong-up 1.618 ext
2016-12-29,up,27.28,1,low,26.38,2,3.41,False,v2 strong-up 1.618 ext
2017-01-03,up,27.01,1,high,28.14,16,4.02,False,v2 weak-up 0.786 retrace
2017-01-06,up,26.96,1,high,28.14,13,4.19,False,v2 range mid+0.272
2017-01-31,up,27.74,1,high,31.74,16,12.6,False,v2 range mid+0.272
2017-02-03,up,28.39,5,high,31.74,13,10.55,False,v2 strong-up 1.618 ext
2017-02-28,up,34.22,10,high,32.38,2,5.68,False,v2 strong-up 1.618 ext
2017-03-01,up,32.06,1,high,32.38,1,0.99,True,v2 strong-up 1.618 ext
2017-03-07,up,33.09,3,low,31.64,2,4.58,False,v2 strong-up 1.618 ext
2017-03-14,up,32.84,3,low,32.26,5,1.8,False,v2 strong-up 1.618 ext
2017-03-24,up,33.41,3,low,32.0,1,4.41,False,v2 strong-up 1.618 ext
2017-03-30,up,32.2,4,high,33.58,4,4.11,False,v2 range mid+0.272
2017-04-10,up,33.22,1,low,32.33,1,2.75,False,v2 range mid+0.272
2017-04-17,up,34.35,5,low,32.42,2,5.95,False,v2 strong-up 1.618 ext
2017-04-24,up,32.48,2,high,33.45,1,2.9,False,v2 strong-up 1.618 ext
