asof,pred_dir,pred_lvl,pred_eta,true_side,true_lvl,true_in,err_pct,hit,why
2012-10-05,up,20.36,2,low,18.73,2,8.7,False,v3 low->high 50% retrace
2012-10-12,up,19.13,1,low,18.74,1,2.08,False,v3 low->high 50% retrace
2012-10-18,up,18.74,1,low,18.31,1,2.35,False,v3 low->high 50% retrace
2012-10-22,down,19.17,1,low,16.11,12,18.99,False,v3 high->low 50% retrace
2012-10-24,up,18.96,1,low,16.11,10,17.69,False,v3 low->high 50% retrace
2012-11-14,up,17.21,2,low,15.26,2,12.78,False,v3 low->high 50% retrace
2012-11-21,up,15.68,3,high,17.94,7,12.6,False,v3 low->high 50% retrace
2012-12-06,down,16.6,1,low,15.12,7,9.79,False,v3 high->low 50% retrace
2012-12-11,up,16.8,1,low,15.12,4,11.11,False,v3 low->high 50% retrace
2012-12-20,up,15.38,1,low,15.23,4,0.98,False,v3 low->high 50% retrace
2013-01-02,up,15.29,4,low,15.55,3,1.67,False,v3 low->high 50% retrace
2013-01-07,down,15.99,1,low,14.59,6,9.6,False,v3 high->low 50% retrace
2013-01-10,up,16.15,1,low,14.59,3,10.69,False,v3 low->high 50% retrace
2013-01-18,up,15.07,1,high,15.54,2,3.02,False,v3 low->high 50% retrace
2013-01-28,down,15.06,4,high,13.96,2,7.88,False,v3 high->low 50% retrace
2013-01-30,up,14.34,2,low,13.34,3,7.5,False,v3 low->high 50% retrace
2013-02-04,down,13.55,1,high,14.72,5,7.95,False,v3 high->low 50% retrace
2013-02-07,up,13.65,2,high,14.72,2,7.27,False,v3 low->high 50% retrace
2013-02-14,down,14.03,1,low,12.72,11,10.3,False,v3 high->low 50% retrace
2013-03-07,up,13.72,2,high,13.32,2,3.0,False,v3 low->high 50% retrace
2013-03-14,down,13.02,1,high,14.26,7,8.7,False,v3 high->low 50% retrace
2013-03-28,down,13.79,1,low,12.74,5,8.24,False,v3 high->low 50% retrace
2013-04-10,up,13.5,1,high,13.29,1,1.58,False,v3 low->high 50% retrace
2013-04-16,down,13.02,1,low,11.69,3,11.38,False,v3 high->low 50% retrace
2013-04-24,up,12.49,1,high,14.15,11,11.73,False,v3 low->high 50% retrace
2013-05-14,down,12.92,2,low,12.8,2,0.94,True,v3 high->low 50% retrace
2013-05-21,up,13.48,1,high,13.97,7,3.51,False,v3 low->high 50% retrace
2013-06-05,down,13.39,1,low,11.88,17,12.71,False,v3 high->low 50% retrace
2013-07-03,up,12.93,1,low,12.54,3,3.11,False,v3 low->high 50% retrace
2013-07-12,up,12.87,1,high,13.29,4,3.16,False,v3 low->high 50% retrace
2013-07-23,down,12.91,1,high,14.42,10,10.47,False,v3 high->low 50% retrace
2013-07-26,up,13.04,2,high,14.42,7,9.57,False,v3 low->high 50% retrace
2013-08-09,down,13.61,2,high,15.8,6,13.86,False,v3 high->low 50% retrace
2013-08-14,up,14.18,5,high,15.8,3,10.25,False,v3 low->high 50% retrace
2013-08-22,down,14.88,2,high,15.69,2,5.16,False,v3 high->low 50% retrace
2013-08-29,down,15.63,2,high,15.62,6,0.06,False,v3 high->low 50% retrace
2013-09-03,up,15.32,1,high,15.62,4,1.92,False,v3 low->high 50% retrace
2013-09-12,down,15.29,3,low,13.75,2,11.2,False,v3 high->low 50% retrace
2013-09-19,up,14.68,1,high,15.28,2,3.93,False,v3 low->high 50% retrace
2013-09-26,down,14.52,2,low,14.59,2,0.48,True,v3 high->low 50% retrace
2013-10-03,up,14.93,1,high,15.15,2,1.45,False,v3 low->high 50% retrace
2013-10-10,down,14.87,1,low,15.82,13,6.01,False,v3 high->low 50% retrace
2013-10-14,up,14.93,1,low,15.82,11,5.63,False,v3 low->high 50% retrace
2013-11-01,up,16.2,1,high,16.27,2,0.43,True,v3 low->high 50% retrace
2013-11-08,down,16.05,1,high,16.37,4,1.95,False,v3 high->low 50% retrace
2013-11-12,up,16.06,1,high,16.37,2,1.89,False,v3 low->high 50% retrace
2013-11-19,down,16.11,1,low,15.89,2,1.38,False,v3 high->low 50% retrace
2013-11-26,up,16.13,2,high,17.79,6,9.33,False,v3 low->high 50% retrace
2013-12-10,down,16.84,3,high,17.66,1,4.64,False,v3 high->low 50% retrace
2013-12-16,down,17.59,1,low,16.67,2,5.52,False,v3 high->low 50% retrace
2013-12-23,up,17.16,2,high,17.69,1,3.0,False,v3 low->high 50% retrace
2013-12-30,down,17.18,1,low,16.51,4,4.06,False,v3 high->low 50% retrace
2014-01-09,up,17.1,2,low,16.39,2,4.33,False,v3 low->high 50% retrace
2014-01-14,down,16.72,1,high,17.33,1,3.52,False,v3 high->low 50% retrace
2014-01-16,up,16.66,2,high,17.24,3,3.36,False,v3 low->high 50% retrace
2014-01-21,down,16.86,1,high,17.24,1,2.2,False,v3 high->low 50% retrace
2014-01-27,down,17.2,1,low,15.27,4,12.64,False,v3 high->low 50% retrace
2014-02-05,up,16.25,1,high,17.15,8,5.25,False,v3 low->high 50% retrace
2014-02-21,down,16.21,1,low,16.04,3,1.06,False,v3 high->low 50% retrace
2014-03-03,up,16.59,1,high,16.64,2,0.3,True,v3 low->high 50% retrace
2014-03-10,down,16.34,1,high,16.79,3,2.68,False,v3 high->low 50% retrace
2014-03-12,up,16.51,1,high,16.79,1,1.67,False,v3 low->high 50% retrace
2014-03-18,down,16.58,1,high,17.08,6,2.93,False,v3 high->low 50% retrace
2014-03-19,up,16.53,1,high,17.08,5,3.22,False,v3 low->high 50% retrace
2014-03-31,down,16.67,1,high,16.91,2,1.42,False,v3 high->low 50% retrace
2014-04-02,up,16.85,1,high,16.56,6,1.75,False,v3 low->high 50% retrace
2014-04-07,down,16.77,2,high,16.56,3,1.27,False,v3 high->low 50% retrace
2014-04-15,down,16.38,1,high,18.81,14,12.92,False,v3 high->low 50% retrace
2014-04-21,up,16.23,1,high,18.81,11,13.72,False,v3 low->high 50% retrace
2014-05-09,down,17.36,4,low,18.32,5,5.24,False,v3 high->low 50% retrace
2014-05-14,up,18.48,1,low,18.32,2,0.87,False,v3 low->high 50% retrace
2014-05-21,up,18.4,2,low,19.48,7,5.54,False,v3 low->high 50% retrace
2014-06-05,up,20.06,1,high,20.82,3,3.65,False,v3 low->high 50% retrace
2014-06-13,down,20.15,1,low,19.64,8,2.6,False,v3 high->low 50% retrace
2014-06-18,up,20.37,1,low,19.64,5,3.72,False,v3 low->high 50% retrace
2014-06-30,up,19.77,2,high,21.2,5,6.75,False,v3 low->high 50% retrace
2014-07-11,down,20.42,2,high,21.27,3,4.0,False,v3 high->low 50% retrace
2014-07-15,up,20.84,1,high,21.27,1,2.02,False,v3 low->high 50% retrace
2014-07-21,down,20.88,1,high,21.78,6,4.13,False,v3 high->low 50% retrace
2014-07-22,up,20.77,1,high,21.78,5,4.64,False,v3 low->high 50% retrace
2014-08-01,down,21.03,1,low,20.53,5,2.44,False,v3 high->low 50% retrace
2014-08-13,up,21.16,1,high,22.84,13,7.36,False,v3 low->high 50% retrace
2014-09-05,down,21.69,1,high,22.69,2,4.41,False,v3 high->low 50% retrace
2014-09-12,up,21.93,2,high,22.68,1,3.31,False,v3 low->high 50% retrace
2014-09-18,down,21.92,2,high,22.66,3,3.27,False,v3 high->low 50% retrace
2014-09-19,up,22.23,1,high,22.66,2,1.9,False,v3 low->high 50% retrace
2014-09-26,down,22.21,1,high,22.35,2,0.63,False,v3 high->low 50% retrace
2014-09-30,up,22.09,1,low,21.58,2,2.36,False,v3 low->high 50% retrace
2014-10-03,down,21.93,1,low,21.64,3,1.34,False,v3 high->low 50% retrace
2014-10-07,up,21.96,1,low,21.64,1,1.48,False,v3 low->high 50% retrace
2014-10-13,up,21.67,1,low,20.95,2,3.44,False,v3 low->high 50% retrace
2014-10-14,down,22.09,1,low,20.95,1,5.44,False,v3 high->low 50% retrace
2014-10-20,up,21.74,1,high,24.28,10,10.46,False,v3 low->high 50% retrace
2014-11-06,down,22.62,4,high,25.93,7,12.77,False,v3 high->low 50% retrace
2014-11-20,down,25.11,2,high,26.48,3,5.17,False,v3 high->low 50% retrace
2014-12-01,down,26.2,2,low,24.18,6,8.35,False,v3 high->low 50% retrace
2014-12-04,up,25.54,1,low,24.18,3,5.62,False,v3 low->high 50% retrace
2014-12-12,up,24.39,1,low,23.49,2,3.83,False,v3 low->high 50% retrace
2014-12-19,up,23.84,2,high,25.37,5,6.03,False,v3 low->high 50% retrace
2015-01-02,down,24.43,1,low,23.13,2,5.62,False,v3 high->low 50% retrace
2015-01-09,up,24.25,1,low,23.26,5,4.26,False,v3 low->high 50% retrace
2015-01-14,down,24.09,1,low,23.26,2,3.57,False,v3 high->low 50% retrace
2015-01-22,up,24.15,1,low,24.11,3,0.17,False,v3 low->high 50% retrace
2015-01-30,up,24.53,2,high,29.65,16,17.27,False,v3 low->high 50% retrace
2015-02-27,down,26.88,4,high,28.76,6,6.54,False,v3 high->low 50% retrace
2015-03-03,up,28.88,1,high,28.76,4,0.42,True,v3 low->high 50% retrace
2015-03-12,down,28.43,2,high,28.69,5,0.91,False,v3 high->low 50% retrace
2015-03-17,up,27.88,1,high,28.69,2,2.82,False,v3 low->high 50% retrace
2015-03-24,down,27.84,1,low,27.21,2,2.32,False,v3 high->low 50% retrace
2015-03-31,up,27.95,1,high,28.44,4,1.72,False,v3 low->high 50% retrace
2015-04-10,down,27.83,1,high,28.54,1,2.49,False,v3 high->low 50% retrace
2015-04-16,down,28.49,1,low,27.63,1,3.11,False,v3 high->low 50% retrace
2015-04-22,up,28.09,1,high,29.86,4,5.93,False,v3 low->high 50% retrace
2015-05-01,down,28.74,1,low,27.38,3,4.97,False,v3 high->low 50% retrace
2015-05-05,up,28.75,2,low,27.38,1,5.0,False,v3 low->high 50% retrace
2015-05-11,up,27.52,1,high,29.64,9,7.15,False,v3 low->high 50% retrace
2015-05-28,down,28.51,2,low,28.0,8,1.82,False,v3 high->low 50% retrace
2015-05-29,up,29.21,1,low,28.0,7,4.32,False,v3 low->high 50% retrace
2015-06-12,up,28.39,1,low,28.02,1,1.32,False,v3 low->high 50% retrace
2015-06-16,down,28.51,1,high,28.6,2,0.31,False,v3 high->low 50% retrace
2015-06-18,up,28.52,1,high,28.93,4,1.42,False,v3 low->high 50% retrace
2015-06-23,down,28.31,1,high,28.93,1,2.14,False,v3 high->low 50% retrace
2015-06-29,down,28.77,3,low,26.57,7,8.28,False,v3 high->low 50% retrace
2015-07-02,up,28.34,1,low,26.57,4,6.66,False,v3 low->high 50% retrace
2015-07-14,up,27.16,3,high,29.64,4,8.37,False,v3 low->high 50% retrace
2015-07-23,down,28.11,1,low,24.99,9,12.48,False,v3 high->low 50% retrace
2015-07-27,up,28.41,3,low,24.99,7,13.69,False,v3 low->high 50% retrace
2015-08-10,up,26.09,2,low,24.55,2,6.27,False,v3 low->high 50% retrace
2015-08-13,down,25.93,1,high,26.34,2,1.56,False,v3 high->low 50% retrace
2015-08-17,up,25.71,1,low,20.6,5,24.81,False,v3 low->high 50% retrace
2015-08-20,down,25.45,1,low,20.6,2,23.54,False,v3 high->low 50% retrace
2015-08-27,up,23.47,2,high,25.64,2,8.46,False,v3 low->high 50% retrace
2015-09-03,down,23.12,2,high,26.17,6,11.65,False,v3 high->low 50% retrace
2015-09-04,up,24.84,1,high,26.17,5,5.08,False,v3 low->high 50% retrace
2015-09-17,down,25.11,1,low,25.05,1,0.24,True,v3 high->low 50% retrace
2015-09-23,up,25.61,1,high,26.13,2,1.99,False,v3 low->high 50% retrace
2015-09-30,down,25.59,2,low,24.03,1,6.49,False,v3 high->low 50% retrace
2015-10-06,up,25.08,1,low,24.23,2,3.51,False,v3 low->high 50% retrace
2015-10-13,up,24.33,1,low,25.52,10,4.66,False,v3 low->high 50% retrace
2015-10-15,down,24.73,1,low,25.52,8,3.1,False,v3 high->low 50% retrace
2015-10-30,up,25.66,2,high,27.72,3,7.43,False,v3 low->high 50% retrace
2015-11-09,down,26.62,1,low,24.96,5,6.65,False,v3 high->low 50% retrace
2015-11-19,up,26.34,1,high,26.96,1,2.3,False,v3 low->high 50% retrace
2015-11-25,down,25.96,1,high,26.85,2,3.31,False,v3 high->low 50% retrace
2015-12-03,down,26.8,2,high,26.95,2,0.56,False,v3 high->low 50% retrace
2015-12-08,up,26.27,1,low,23.74,9,10.66,False,v3 low->high 50% retrace
2015-12-10,down,26.31,1,low,23.74,7,10.83,False,v3 high->low 50% retrace
2015-12-24,up,25.34,2,high,24.61,2,2.97,False,v3 low->high 50% retrace
2016-01-04,down,24.17,1,low,21.68,3,11.49,False,v3 high->low 50% retrace
2016-01-12,up,23.14,1,high,22.75,1,1.71,False,v3 low->high 50% retrace
2016-01-19,down,22.21,1,low,21.01,1,5.71,False,v3 high->low 50% retrace
2016-01-25,up,21.88,1,low,20.77,3,5.34,False,v3 low->high 50% retrace
2016-01-28,down,21.92,1,high,22.0,5,0.36,False,v3 high->low 50% retrace
2016-02-02,up,21.8,1,high,22.0,2,0.91,True,v3 low->high 50% retrace
2016-02-09,down,21.38,1,low,20.93,2,2.15,False,v3 high->low 50% retrace
2016-02-17,up,21.46,1,high,22.36,1,4.03,False,v3 low->high 50% retrace
2016-02-23,down,21.64,1,low,21.1,1,2.56,False,v3 high->low 50% retrace
2016-02-29,up,21.73,1,high,23.46,4,7.37,False,v3 low->high 50% retrace
2016-03-09,down,22.28,1,low,22.64,1,1.59,False,v3 high->low 50% retrace
2016-03-15,up,23.05,2,high,24.34,4,5.3,False,v3 low->high 50% retrace
2016-03-24,down,23.49,1,low,23.71,2,0.93,True,v3 high->low 50% retrace
2016-04-01,up,24.02,3,high,25.36,1,5.28,False,v3 low->high 50% retrace
2016-04-07,down,24.54,1,high,25.41,5,3.42,False,v3 high->low 50% retrace
2016-04-12,up,24.9,1,high,25.41,2,2.01,False,v3 low->high 50% retrace
2016-04-19,down,24.93,2,low,20.89,9,19.34,False,v3 high->low 50% retrace
2016-05-05,up,23.15,5,low,20.89,1,10.82,False,v3 low->high 50% retrace
2016-05-09,down,21.29,1,low,20.35,3,4.62,False,v3 high->low 50% retrace
2016-05-11,up,21.29,1,low,20.35,1,4.62,False,v3 low->high 50% retrace
2016-05-17,up,20.62,2,high,22.91,7,10.0,False,v3 low->high 50% retrace
2016-06-01,down,21.63,2,low,21.98,1,1.59,False,v3 high->low 50% retrace
2016-06-07,up,22.45,1,high,22.04,11,1.86,False,v3 low->high 50% retrace
2016-06-09,down,22.58,1,high,22.04,9,2.45,False,v3 high->low 50% retrace
2016-06-27,down,21.47,2,high,22.97,17,6.53,False,v3 high->low 50% retrace
2016-06-30,up,21.42,1,high,22.97,14,6.75,False,v3 low->high 50% retrace
2016-07-26,down,21.89,1,high,24.91,10,12.12,False,v3 high->low 50% retrace
2016-07-29,up,22.45,6,high,24.91,7,9.88,False,v3 low->high 50% retrace
2016-08-12,down,23.42,5,high,25.21,2,7.1,False,v3 high->low 50% retrace
2016-08-19,down,25.06,1,low,24.13,7,3.85,False,v3 high->low 50% retrace
2016-09-02,up,24.67,1,high,24.87,2,0.8,True,v3 low->high 50% retrace
2016-09-12,down,24.5,1,high,26.57,5,7.79,False,v3 high->low 50% retrace
2016-09-15,up,24.16,8,high,26.57,2,9.07,False,v3 low->high 50% retrace
2016-09-22,down,25.01,3,low,25.51,1,1.96,False,v3 high->low 50% retrace
2016-09-28,up,26.04,1,low,25.57,2,1.84,False,v3 low->high 50% retrace
2016-09-29,up,25.51,1,low,25.57,1,0.23,False,v3 low->high 50% retrace
2016-10-05,up,25.6,1,high,27.14,4,5.67,False,v3 low->high 50% retrace
2016-10-14,down,26.36,2,high,27.03,2,2.48,False,v3 high->low 50% retrace
2016-10-21,down,26.98,1,high,27.07,2,0.33,False,v3 high->low 50% retrace
2016-10-24,up,26.52,1,high,27.07,1,2.03,False,v3 low->high 50% retrace
2016-10-28,down,26.55,2,high,25.68,7,3.39,False,v3 high->low 50% retrace
2016-11-11,down,24.98,1,low,23.92,1,4.43,False,v3 high->low 50% retrace
2016-11-17,up,24.8,1,high,25.85,6,4.06,False,v3 low->high 50% retrace
2016-12-01,down,24.89,1,low,24.88,2,0.04,True,v3 high->low 50% retrace
2016-12-08,up,25.37,1,high,27.01,8,6.07,False,v3 low->high 50% retrace
2016-12-23,down,25.95,2,high,27.13,2,4.35,False,v3 high->low 50% retrace
2016-12-29,up,26.79,1,low,26.38,2,1.55,False,v3 low->high 50% retrace
2017-01-03,down,26.85,1,high,28.14,16,4.58,False,v3 high->low 50% retrace
2017-01-06,up,26.75,1,high,28.14,13,4.94,False,v3 low->high 50% retrace
2017-01-31,down,27.26,3,high,31.74,16,14.11,False,v3 high->low 50% retrace
2017-02-03,up,27.94,7,high,31.74,13,11.97,False,v3 low->high 50% retrace
2017-02-28,down,29.73,7,high,32.38,2,8.18,False,v3 high->low 50% retrace
2017-03-01,up,31.48,3,high,32.38,1,2.78,False,v3 low->high 50% retrace
2017-03-07,down,31.8,1,low,31.64,2,0.51,True,v3 high->low 50% retrace
2017-03-14,up,32.01,1,low,32.26,5,0.77,False,v3 low->high 50% retrace
2017-03-24,up,32.61,1,low,32.0,1,1.91,False,v3 low->high 50% retrace
2017-03-30,up,32.13,4,high,33.58,4,4.32,False,v3 low->high 50% retrace
2017-04-10,down,32.79,1,low,32.33,1,1.42,False,v3 high->low 50% retrace
2017-04-17,up,32.95,1,low,32.42,2,1.63,False,v3 low->high 50% retrace
2017-04-24,up,32.47,3,high,33.45,1,2.93,False,v3 low->high 50% retrace
2017-04-28,down,32.94,1,high,36.31,11,9.28,False,v3 high->low 50% retrace
2017-05-03,up,33.26,3,high,36.31,8,8.4,False,v3 low->high 50% retrace
2017-05-18,down,34.69,2,high,35.91,3,3.4,False,v3 high->low 50% retrace
2017-05-22,up,35.51,1,high,35.91,1,1.11,False,v3 low->high 50% retrace
2017-05-26,down,35.3,1,low,35.29,3,0.03,True,v3 high->low 50% retrace
2017-06-06,up,35.6,1,high,36.16,1,1.55,False,v3 low->high 50% retrace
2017-06-12,down,35.72,6,low,32.96,4,8.37,False,v3 high->low 50% retrace
2017-06-21,up,34.56,2,high,34.37,3,0.55,True,v3 low->high 50% retrace
2017-06-29,down,33.66,1,low,33.01,4,1.97,False,v3 high->low 50% retrace
2017-07-05,up,33.67,1,low,33.01,1,2.0,False,v3 low->high 50% retrace
2017-07-11,up,33.02,1,high,35.7,12,7.51,False,v3 low->high 50% retrace
2017-08-01,up,34.92,1,high,37.03,1,5.7,False,v3 low->high 50% retrace
2017-08-07,down,35.59,3,high,37.51,1,5.12,False,v3 high->low 50% retrace
2017-08-11,down,37.27,1,high,37.82,3,1.45,False,v3 high->low 50% retrace
2017-08-15,up,36.75,2,high,37.82,1,2.83,False,v3 low->high 50% retrace
2017-08-21,down,36.91,1,high,38.38,9,3.83,False,v3 high->low 50% retrace
2017-08-24,up,36.96,1,high,38.38,6,3.7,False,v3 low->high 50% retrace
2017-09-07,down,37.24,1,high,38.16,3,2.41,False,v3 high->low 50% retrace
2017-09-15,down,38.05,2,low,34.71,6,9.62,False,v3 high->low 50% retrace
2017-09-18,up,37.45,1,low,34.71,5,7.89,False,v3 low->high 50% retrace
2017-09-28,up,35.73,1,high,36.77,8,2.83,False,v3 low->high 50% retrace
2017-10-02,down,35.36,1,high,36.77,6,3.83,False,v3 high->low 50% retrace
2017-10-13,down,36.39,1,high,37.44,2,2.8,False,v3 high->low 50% retrace
2017-10-20,down,37.11,2,low,36.13,3,2.71,False,v3 high->low 50% retrace
2017-10-24,up,36.76,1,low,36.13,1,1.74,False,v3 low->high 50% retrace
2017-10-30,up,36.16,7,high,41.01,7,11.83,False,v3 low->high 50% retrace
2017-11-13,down,38.57,4,low,39.33,2,1.93,False,v3 high->low 50% retrace
2017-11-20,up,40.17,1,high,40.99,3,2.0,False,v3 low->high 50% retrace
2017-11-29,down,40.16,1,low,38.88,5,3.29,False,v3 high->low 50% retrace
2017-12-04,up,40.02,1,low,38.88,2,2.93,False,v3 low->high 50% retrace
2017-12-11,up,38.96,3,high,41.39,5,5.87,False,v3 low->high 50% retrace
2017-12-21,down,40.14,1,low,39.52,5,1.57,False,v3 high->low 50% retrace
2018-01-04,up,40.45,1,high,41.01,2,1.37,False,v3 low->high 50% retrace
2018-01-11,down,40.27,2,high,42.06,4,4.26,False,v3 high->low 50% retrace
2018-01-16,up,40.71,1,high,42.06,2,3.21,False,v3 low->high 50% retrace
2018-01-23,down,41.23,1,low,35.23,13,17.03,False,v3 high->low 50% retrace
2018-02-14,up,38.64,1,high,41.0,2,5.76,False,v3 low->high 50% retrace
2018-02-22,down,38.11,3,high,42.36,4,10.03,False,v3 high->low 50% retrace
2018-03-05,down,41.68,1,high,43.03,6,3.14,False,v3 high->low 50% retrace
2018-03-07,up,41.4,1,high,43.03,4,3.79,False,v3 low->high 50% retrace
2018-03-16,down,41.73,1,low,38.68,5,7.89,False,v3 high->low 50% retrace
2018-03-28,up,40.86,2,low,38.57,2,5.94,False,v3 low->high 50% retrace
2018-04-02,down,39.88,1,high,40.86,3,2.4,False,v3 high->low 50% retrace
2018-04-05,up,39.82,1,high,41.96,8,5.1,False,v3 low->high 50% retrace
2018-04-10,down,39.72,1,high,41.96,5,5.34,False,v3 high->low 50% retrace
2018-04-20,down,41.41,3,low,37.67,5,9.93,False,v3 high->low 50% retrace
2018-05-02,up,39.81,2,high,44.74,7,11.02,False,v3 low->high 50% retrace
2018-05-16,down,41.2,5,high,44.56,3,7.54,False,v3 high->low 50% retrace
2018-05-18,up,44.16,1,high,44.56,1,0.9,True,v3 low->high 50% retrace
2018-05-24,down,44.06,1,high,44.65,1,1.32,False,v3 high->low 50% retrace
2018-05-29,up,44.14,1,low,43.82,2,0.73,False,v3 low->high 50% retrace
2018-05-31,down,44.19,1,high,45.72,5,3.35,False,v3 high->low 50% retrace
2018-06-05,up,44.23,3,high,45.72,2,3.26,False,v3 low->high 50% retrace
2018-06-12,down,44.77,1,high,45.41,1,1.41,False,v3 high->low 50% retrace
2018-06-13,up,45.2,1,low,43.19,4,4.65,False,v3 low->high 50% retrace
2018-06-18,down,45.04,1,low,43.19,1,4.28,False,v3 high->low 50% retrace
2018-06-22,up,44.3,2,low,42.55,1,4.11,False,v3 low->high 50% retrace
2018-06-28,up,42.87,2,high,45.35,11,5.47,False,v3 low->high 50% retrace
2018-07-19,down,43.95,2,low,44.62,2,1.5,False,v3 high->low 50% retrace
2018-07-20,up,44.95,1,low,44.62,1,0.74,False,v3 low->high 50% retrace
2018-07-26,up,44.66,2,low,44.51,2,0.34,False,v3 low->high 50% retrace
2018-07-31,down,45.38,1,low,48.15,6,5.75,False,v3 high->low 50% retrace
2018-08-02,up,45.32,6,low,48.15,4,5.88,False,v3 low->high 50% retrace
2018-08-13,up,49.97,1,high,51.78,5,3.5,False,v3 low->high 50% retrace
2018-08-23,down,49.97,1,high,54.26,8,7.91,False,v3 high->low 50% retrace
2018-09-10,down,53.02,2,high,53.95,3,1.72,False,v3 high->low 50% retrace
2018-09-13,up,52.7,1,low,50.86,4,3.62,False,v3 low->high 50% retrace
2018-09-18,down,52.55,1,low,50.86,1,3.32,False,v3 high->low 50% retrace
2018-09-24,up,52.41,1,high,55.15,7,4.97,False,v3 low->high 50% retrace
2018-10-08,down,53.0,1,low,50.16,3,5.66,False,v3 high->low 50% retrace
2018-10-16,up,52.66,1,low,50.32,2,4.65,False,v3 low->high 50% retrace
2018-10-19,down,51.42,1,high,52.97,3,2.93,False,v3 high->low 50% retrace
2018-10-23,up,51.5,1,high,52.97,1,2.78,False,v3 low->high 50% retrace
2018-10-29,down,51.64,1,high,52.53,3,1.69,False,v3 high->low 50% retrace
2018-11-01,up,50.83,1,low,46.82,2,8.56,False,v3 low->high 50% retrace
2018-11-06,down,50.61,2,high,49.81,2,1.61,False,v3 high->low 50% retrace
2018-11-08,up,49.67,1,low,40.36,11,23.07,False,v3 low->high 50% retrace
2018-11-13,down,48.31,2,low,40.36,8,19.7,False,v3 high->low 50% retrace
2018-11-29,up,45.09,2,high,43.84,2,2.85,False,v3 low->high 50% retrace
2018-12-07,down,42.1,2,low,38.72,1,8.73,False,v3 high->low 50% retrace
2018-12-13,up,41.28,1,low,34.75,7,18.79,False,v3 low->high 50% retrace
2018-12-18,down,39.81,1,low,34.75,4,14.56,False,v3 high->low 50% retrace
2018-12-28,up,37.83,1,high,37.78,1,0.13,True,v3 low->high 50% retrace
2019-01-04,down,36.27,1,high,36.63,3,0.98,False,v3 high->low 50% retrace
2019-01-08,up,35.72,1,high,36.63,1,2.48,False,v3 low->high 50% retrace
