asof,pred_dir,pred_lvl,pred_eta,true_side,true_lvl,true_in,err_pct,hit,why
2014-03-19,down,15.71,4,high,17.08,5,8.02,False,v1 range R1/S1 pivot
2014-03-31,down,15.88,4,high,16.91,2,6.09,False,v1 range R1/S1 pivot
2014-04-02,up,17.21,2,high,16.56,6,3.93,False,v1 uptrend 1.272 ext
2014-04-07,up,17.38,6,high,16.56,3,4.95,False,v1 range R1/S1 pivot
2014-04-15,up,17.54,7,high,18.81,14,6.75,False,v1 range R1/S1 pivot
2014-04-21,down,15.73,4,high,18.81,11,16.37,False,v1 downtrend 1.272 ext
2014-05-09,down,14.78,14,low,18.32,5,19.32,False,v1 range R1/S1 pivot
2014-05-14,up,18.99,2,low,18.32,2,3.66,False,v1 uptrend 1.272 ext
2014-05-21,up,18.36,2,low,19.48,7,5.75,False,v1 uptrend 1.272 ext
2014-06-05,up,19.8,2,high,20.82,3,4.9,False,v1 uptrend 1.272 ext
2014-06-13,up,21.18,4,low,19.64,8,7.84,False,v1 uptrend 1.272 ext
2014-06-18,up,21.07,3,low,19.64,5,7.28,False,v1 uptrend 1.272 ext
2014-06-30,down,19.09,4,high,21.2,5,9.95,False,v1 range R1/S1 pivot
2014-07-11,down,19.0,7,high,21.27,3,10.67,False,v1 range R1/S1 pivot
2014-07-15,up,21.39,2,high,21.27,1,0.56,True,v1 uptrend 1.272 ext
2014-07-21,up,21.48,3,high,21.78,6,1.38,False,v1 uptrend 1.272 ext
2014-07-22,down,18.92,7,high,21.78,5,13.13,False,v1 range R1/S1 pivot
2014-08-01,down,19.53,4,low,20.53,5,4.87,False,v1 range R1/S1 pivot
2014-08-13,up,22.12,3,high,22.84,13,3.15,False,v1 uptrend 1.272 ext
2014-09-05,up,23.47,6,high,22.69,2,3.44,False,v1 uptrend 1.272 ext
2014-09-12,down,20.45,7,high,22.68,1,9.83,False,v1 range R1/S1 pivot
2014-09-18,down,20.46,7,high,22.66,3,9.71,False,v1 range R1/S1 pivot
2014-09-19,down,20.4,7,high,22.66,2,9.97,False,v1 range R1/S1 pivot
2014-09-26,down,20.39,5,high,22.35,2,8.77,False,v1 range R1/S1 pivot
2014-09-30,down,21.2,2,low,21.58,2,1.76,False,v1 downtrend 1.272 ext
2014-10-03,down,21.28,2,low,21.64,3,1.66,False,v1 downtrend 1.272 ext
2014-10-07,up,23.15,4,low,21.64,1,6.98,False,v1 range R1/S1 pivot
2014-10-13,up,23.2,3,low,20.95,2,10.74,False,v1 range R1/S1 pivot
2014-10-14,up,22.78,3,low,20.95,1,8.74,False,v1 uptrend 1.272 ext
2014-10-20,down,20.15,4,high,24.28,10,17.01,False,v1 range R1/S1 pivot
2014-11-06,down,19.76,12,high,25.93,7,23.79,False,v1 range R1/S1 pivot
2014-11-20,down,21.97,12,high,26.48,3,17.03,False,v1 range R1/S1 pivot
2014-12-01,down,22.45,7,low,24.18,6,7.15,False,v1 range R1/S1 pivot
2014-12-04,up,26.99,4,low,24.18,3,11.62,False,v1 uptrend 1.272 ext
2014-12-12,up,27.27,6,low,23.49,2,16.09,False,v1 range R1/S1 pivot
2014-12-19,up,27.88,6,high,25.37,5,9.89,False,v1 range R1/S1 pivot
2015-01-02,down,22.98,2,low,23.13,2,0.65,True,v1 downtrend 1.272 ext
2015-01-09,down,22.52,4,low,23.26,5,3.18,False,v1 downtrend 1.272 ext
2015-01-14,down,22.61,3,low,23.26,2,2.79,False,v1 downtrend 1.272 ext
2015-01-22,down,22.21,4,low,24.11,3,7.88,False,v1 range R1/S1 pivot
2015-01-30,down,21.79,6,high,29.65,16,26.51,False,v1 range R1/S1 pivot
2015-02-27,up,31.16,6,high,28.76,6,8.34,False,v1 uptrend 1.272 ext
2015-03-03,up,30.07,3,high,28.76,4,4.55,False,v1 uptrend 1.272 ext
2015-03-12,up,30.75,6,high,28.69,5,7.18,False,v1 range R1/S1 pivot
2015-03-17,down,26.52,3,high,28.69,2,7.56,False,v1 downtrend 1.272 ext
2015-03-24,down,26.54,3,low,27.21,2,2.46,False,v1 downtrend 1.272 ext
2015-03-31,up,29.55,3,high,28.44,4,3.9,False,v1 range R1/S1 pivot
2015-04-10,down,26.56,4,high,28.54,1,6.94,False,v1 range R1/S1 pivot
2015-04-16,up,28.57,1,low,27.63,1,3.4,False,v1 uptrend 1.272 ext
2015-04-22,up,28.79,1,high,29.86,4,3.58,False,v1 uptrend 1.272 ext
2015-05-01,up,30.47,4,low,27.38,3,11.29,False,v1 uptrend 1.272 ext
2015-05-05,up,30.46,6,low,27.38,1,11.25,False,v1 uptrend 1.272 ext
2015-05-11,up,30.95,6,high,29.64,9,4.42,False,v1 range R1/S1 pivot
2015-05-28,down,26.77,6,low,28.0,8,4.39,False,v1 downtrend 1.272 ext
2015-05-29,down,26.43,6,low,28.0,7,5.61,False,v1 range R1/S1 pivot
2015-06-12,down,27.79,2,low,28.02,1,0.82,True,v1 downtrend 1.272 ext
2015-06-16,down,27.72,2,high,28.6,2,3.08,False,v1 downtrend 1.272 ext
2015-06-18,up,30.35,5,high,28.93,4,4.91,False,v1 range R1/S1 pivot
2015-06-23,up,30.08,6,high,28.93,1,3.98,False,v1 range R1/S1 pivot
2015-06-29,up,29.02,4,low,26.57,7,9.22,False,v1 uptrend 1.272 ext
2015-07-02,up,29.58,4,low,26.57,4,11.33,False,v1 range R1/S1 pivot
2015-07-14,down,25.48,8,high,29.64,4,14.04,False,v1 range R1/S1 pivot
2015-07-23,up,31.1,9,low,24.99,9,24.45,False,v1 range R1/S1 pivot
2015-07-27,up,30.31,8,low,24.99,7,21.29,False,v1 uptrend 1.272 ext
2015-08-10,up,31.79,12,low,24.55,2,29.49,False,v1 range R1/S1 pivot
2015-08-13,down,24.48,3,high,26.34,2,7.06,False,v1 downtrend 1.272 ext
2015-08-17,down,23.92,5,low,20.6,5,16.12,False,v1 downtrend 1.272 ext
2015-08-20,down,24.06,3,low,20.6,2,16.8,False,v1 downtrend 1.272 ext
2015-08-27,down,19.04,8,high,25.64,2,25.74,False,v1 downtrend 1.272 ext
2015-09-03,down,19.23,8,high,26.17,6,26.52,False,v1 downtrend 1.272 ext
2015-09-04,down,17.71,10,high,26.17,5,32.33,False,v1 range R1/S1 pivot
2015-09-17,up,26.75,2,low,25.05,1,6.79,False,v1 uptrend 1.272 ext
2015-09-23,up,26.47,2,high,26.13,2,1.3,False,v1 uptrend 1.272 ext
2015-09-30,up,27.03,4,low,24.03,1,12.48,False,v1 range R1/S1 pivot
2015-10-06,down,23.46,3,low,24.23,2,3.18,False,v1 downtrend 1.272 ext
2015-10-13,up,27.16,4,low,25.52,10,6.43,False,v1 range R1/S1 pivot
2015-10-15,up,27.17,4,low,25.52,8,6.47,False,v1 range R1/S1 pivot
2015-10-30,down,23.13,8,high,27.72,3,16.56,False,v1 range R1/S1 pivot
2015-11-09,up,28.32,3,low,24.96,5,13.46,False,v1 uptrend 1.272 ext
2015-11-19,down,23.7,6,high,26.96,1,12.09,False,v1 range R1/S1 pivot
2015-11-25,down,24.42,4,high,26.85,2,9.05,False,v1 downtrend 1.272 ext
2015-12-03,down,26.82,2,high,26.95,2,0.48,False,v1 downtrend 1.272 ext
2015-12-08,down,24.16,5,low,23.74,9,1.77,False,v1 range R1/S1 pivot
2015-12-10,up,27.3,3,low,23.74,7,15.0,False,v1 uptrend 1.272 ext
2015-12-24,up,28.21,9,high,24.61,2,14.63,False,v1 range R1/S1 pivot
2016-01-04,down,23.5,1,low,21.68,3,8.39,False,v1 downtrend 1.272 ext
2016-01-12,down,20.88,3,high,22.75,1,8.22,False,v1 downtrend 1.272 ext
2016-01-19,down,21.39,1,low,21.01,1,1.81,False,v1 downtrend 1.272 ext
2016-01-25,down,20.54,3,low,20.77,3,1.11,False,v1 downtrend 1.272 ext
2016-01-28,up,25.79,7,high,22.0,5,17.23,False,v1 range R1/S1 pivot
2016-02-02,up,24.97,6,high,22.0,2,13.5,False,v1 range R1/S1 pivot
2016-02-09,down,20.44,2,low,20.93,2,2.34,False,v1 downtrend 1.272 ext
2016-02-17,down,19.87,4,high,22.36,1,11.14,False,v1 range R1/S1 pivot
2016-02-23,up,22.75,3,low,21.1,1,7.82,False,v1 uptrend 1.272 ext
2016-02-29,up,22.7,2,high,23.46,4,3.24,False,v1 uptrend 1.272 ext
2016-03-09,up,24.1,3,low,22.64,1,6.45,False,v1 uptrend 1.272 ext
2016-03-15,up,23.68,1,high,24.34,4,2.71,False,v1 uptrend 1.272 ext
2016-03-24,up,24.8,3,low,23.71,2,4.6,False,v1 uptrend 1.272 ext
2016-04-01,up,24.51,1,high,25.36,1,3.35,False,v1 uptrend 1.272 ext
2016-04-07,up,25.81,3,high,25.41,5,1.57,False,v1 uptrend 1.272 ext
2016-04-12,up,25.61,2,high,25.41,2,0.79,True,v1 uptrend 1.272 ext
2016-04-19,up,25.67,4,low,20.89,9,22.88,False,v1 uptrend 1.272 ext
2016-05-05,up,27.02,14,low,20.89,1,29.34,False,v1 range R1/S1 pivot
2016-05-09,down,20.68,1,low,20.35,3,1.62,False,v1 downtrend 1.272 ext
2016-05-11,up,26.97,15,low,20.35,1,32.53,False,v1 range R1/S1 pivot
2016-05-17,down,20.2,3,high,22.91,7,11.83,False,v1 downtrend 1.272 ext
2016-06-01,down,19.32,9,low,21.98,1,12.1,False,v1 range R1/S1 pivot
2016-06-07,up,23.16,2,high,22.04,11,5.08,False,v1 uptrend 1.272 ext
2016-06-09,up,23.51,3,high,22.04,9,6.67,False,v1 uptrend 1.272 ext
2016-06-27,up,24.0,9,high,22.97,17,4.48,False,v1 range R1/S1 pivot
2016-06-30,down,20.48,4,high,22.97,14,10.84,False,v1 downtrend 1.272 ext
2016-07-26,down,19.96,9,high,24.91,10,19.87,False,v1 range R1/S1 pivot
2016-07-29,up,23.25,2,high,24.91,7,6.66,False,v1 uptrend 1.272 ext
2016-08-12,up,25.72,4,high,25.21,2,2.02,False,v1 uptrend 1.272 ext
2016-08-19,up,25.29,1,low,24.13,7,4.81,False,v1 uptrend 1.272 ext
2016-09-02,up,25.5,3,high,24.87,2,2.53,False,v1 uptrend 1.272 ext
2016-09-12,up,26.02,7,high,26.57,5,2.07,False,v1 range R1/S1 pivot
2016-09-15,down,23.06,12,high,26.57,2,13.21,False,v1 downtrend 1.272 ext
2016-09-22,down,22.29,11,low,25.51,1,12.62,False,v1 range R1/S1 pivot
2016-09-28,up,26.86,2,low,25.57,2,5.04,False,v1 uptrend 1.272 ext
2016-09-29,down,22.1,9,low,25.57,1,13.57,False,v1 range R1/S1 pivot
2016-10-05,up,25.59,1,high,27.14,4,5.71,False,v1 uptrend 1.272 ext
2016-10-14,up,27.57,2,high,27.03,2,2.0,False,v1 uptrend 1.272 ext
2016-10-21,down,24.81,7,high,27.07,2,8.35,False,v1 range R1/S1 pivot
2016-10-24,down,24.96,7,high,27.07,1,7.79,False,v1 range R1/S1 pivot
2016-10-28,up,27.36,5,high,25.68,7,6.54,False,v1 uptrend 1.272 ext
2016-11-11,up,28.18,8,low,23.92,1,17.81,False,v1 range R1/S1 pivot
2016-11-17,down,23.44,4,high,25.85,6,9.32,False,v1 downtrend 1.272 ext
2016-12-01,down,23.05,5,low,24.88,2,7.36,False,v1 range R1/S1 pivot
2016-12-08,up,26.11,1,high,27.01,8,3.33,False,v1 uptrend 1.272 ext
2016-12-23,up,27.59,2,high,27.13,2,1.7,False,v1 uptrend 1.272 ext
2016-12-29,up,27.13,1,low,26.38,2,2.84,False,v1 uptrend 1.272 ext
2017-01-03,up,27.28,2,high,28.14,16,3.06,False,v1 uptrend 1.272 ext
2017-01-06,down,24.82,7,high,28.14,13,11.8,False,v1 range R1/S1 pivot
2017-01-31,down,25.71,9,high,31.74,16,19.0,False,v1 range R1/S1 pivot
2017-02-03,up,28.25,6,high,31.74,13,11.0,False,v1 uptrend 1.272 ext
2017-02-28,up,32.83,5,high,32.38,2,1.39,False,v1 uptrend 1.272 ext
2017-03-01,up,31.88,1,high,32.38,1,1.54,False,v1 uptrend 1.272 ext
2017-03-07,up,32.69,2,low,31.64,2,3.32,False,v1 uptrend 1.272 ext
2017-03-14,up,32.58,2,low,32.26,5,0.99,False,v1 uptrend 1.272 ext
2017-03-24,up,33.16,3,low,32.0,1,3.62,False,v1 uptrend 1.272 ext
2017-03-30,down,31.02,8,high,33.58,4,7.62,False,v1 range R1/S1 pivot
2017-04-10,down,31.3,6,low,32.33,1,3.19,False,v1 range R1/S1 pivot
2017-04-17,up,33.92,4,low,32.42,2,4.63,False,v1 uptrend 1.272 ext
2017-04-24,up,32.44,3,high,33.45,1,3.02,False,v1 uptrend 1.272 ext
2017-04-28,down,31.78,6,high,36.31,11,12.48,False,v1 range R1/S1 pivot
2017-05-03,down,31.64,9,high,36.31,8,12.86,False,v1 range R1/S1 pivot
2017-05-18,up,37.19,5,high,35.91,3,3.56,False,v1 uptrend 1.272 ext
2017-05-22,up,36.75,3,high,35.91,1,2.34,False,v1 uptrend 1.272 ext
2017-05-26,down,32.07,9,low,35.29,3,9.12,False,v1 range R1/S1 pivot
2017-06-06,down,34.0,5,high,36.16,1,5.97,False,v1 range R1/S1 pivot
2017-06-12,up,36.4,8,low,32.96,4,10.44,False,v1 uptrend 1.272 ext
2017-06-21,up,37.51,9,high,34.37,3,9.14,False,v1 range R1/S1 pivot
2017-06-29,down,32.58,1,low,33.01,4,1.3,False,v1 downtrend 1.272 ext
2017-07-05,up,37.37,7,low,33.01,1,13.21,False,v1 range R1/S1 pivot
2017-07-11,down,32.28,3,high,35.7,12,9.58,False,v1 range R1/S1 pivot
2017-08-01,up,36.12,3,high,37.03,1,2.46,False,v1 uptrend 1.272 ext
2017-08-07,up,37.81,2,high,37.51,1,0.8,True,v1 uptrend 1.272 ext
2017-08-11,up,37.64,2,high,37.82,3,0.48,True,v1 uptrend 1.272 ext
2017-08-15,up,37.92,1,high,37.82,1,0.26,True,v1 uptrend 1.272 ext
2017-08-21,up,38.32,3,high,38.38,9,0.16,True,v1 uptrend 1.272 ext
2017-08-24,up,38.29,2,high,38.38,6,0.23,True,v1 uptrend 1.272 ext
2017-09-07,up,39.0,3,high,38.16,3,2.2,False,v1 uptrend 1.272 ext
2017-09-15,up,39.52,5,low,34.71,6,13.86,False,v1 range R1/S1 pivot
2017-09-18,up,39.42,5,low,34.71,5,13.57,False,v1 range R1/S1 pivot
2017-09-28,down,34.16,3,high,36.77,8,7.1,False,v1 downtrend 1.272 ext
2017-10-02,down,34.36,3,high,36.77,6,6.55,False,v1 downtrend 1.272 ext
2017-10-13,down,33.56,8,high,37.44,2,10.36,False,v1 range R1/S1 pivot
2017-10-20,down,33.45,8,low,36.13,3,7.42,False,v1 range R1/S1 pivot
2017-10-24,up,37.81,4,low,36.13,1,4.65,False,v1 uptrend 1.272 ext
2017-10-30,up,36.14,8,high,41.01,7,11.88,False,v1 uptrend 1.272 ext
2017-11-13,up,42.34,3,low,39.33,2,7.65,False,v1 uptrend 1.272 ext
2017-11-20,up,41.47,4,high,40.99,3,1.17,False,v1 uptrend 1.272 ext
2017-11-29,up,42.24,6,low,38.88,5,8.64,False,v1 range R1/S1 pivot
2017-12-04,down,38.51,3,low,38.88,2,0.95,True,v1 downtrend 1.272 ext
2017-12-11,down,38.84,3,high,41.39,5,6.16,False,v1 downtrend 1.272 ext
2017-12-21,down,37.87,6,low,39.52,5,4.18,False,v1 range R1/S1 pivot
2018-01-04,up,41.9,4,high,41.01,2,2.17,False,v1 uptrend 1.272 ext
2018-01-11,down,38.75,6,high,42.06,4,7.87,False,v1 range R1/S1 pivot
2018-01-16,down,38.48,7,high,42.06,2,8.51,False,v1 range R1/S1 pivot
2018-01-23,up,42.51,3,low,35.23,13,20.66,False,v1 uptrend 1.272 ext
2018-02-14,down,32.02,9,high,41.0,2,21.9,False,v1 range R1/S1 pivot
2018-02-22,down,33.66,8,high,42.36,4,20.54,False,v1 downtrend 1.272 ext
2018-03-05,down,32.56,11,high,43.03,6,24.33,False,v1 range R1/S1 pivot
2018-03-07,up,42.88,2,high,43.03,4,0.35,True,v1 uptrend 1.272 ext
2018-03-16,up,43.73,3,low,38.68,5,13.06,False,v1 uptrend 1.272 ext
2018-03-28,up,44.6,7,low,38.57,2,15.63,False,v1 range R1/S1 pivot
2018-04-02,down,38.03,1,high,40.86,3,6.93,False,v1 downtrend 1.272 ext
2018-04-05,down,37.89,3,high,41.96,8,9.7,False,v1 downtrend 1.272 ext
2018-04-10,down,37.95,3,high,41.96,5,9.56,False,v1 downtrend 1.272 ext
2018-04-20,up,43.19,5,low,37.67,5,14.65,False,v1 range R1/S1 pivot
2018-05-02,down,36.05,8,high,44.74,7,19.42,False,v1 range R1/S1 pivot
2018-05-16,down,35.16,14,high,44.56,3,21.1,False,v1 range R1/S1 pivot
2018-05-18,up,45.06,2,high,44.56,1,1.12,False,v1 uptrend 1.272 ext
2018-05-24,down,35.16,15,high,44.65,1,21.25,False,v1 range R1/S1 pivot
2018-05-29,down,36.59,13,low,43.82,2,16.5,False,v1 range R1/S1 pivot
2018-05-31,up,44.9,2,high,45.72,5,1.79,False,v1 uptrend 1.272 ext
2018-06-05,up,44.88,1,high,45.72,2,1.84,False,v1 uptrend 1.272 ext
2018-06-12,up,46.24,2,high,45.41,1,1.83,False,v1 uptrend 1.272 ext
2018-06-13,up,46.01,2,low,43.19,4,6.53,False,v1 uptrend 1.272 ext
2018-06-18,up,46.61,5,low,43.19,1,7.92,False,v1 range R1/S1 pivot
2018-06-22,down,42.59,2,low,42.55,1,0.09,True,v1 downtrend 1.272 ext
2018-06-28,down,42.38,3,high,45.35,11,6.55,False,v1 downtrend 1.272 ext
2018-07-19,down,41.79,6,low,44.62,2,6.34,False,v1 downtrend 1.272 ext
2018-07-20,down,41.52,6,low,44.62,1,6.95,False,v1 range R1/S1 pivot
2018-07-26,down,41.9,7,low,44.51,2,5.86,False,v1 range R1/S1 pivot
2018-07-31,up,46.54,3,low,48.15,6,3.34,False,v1 uptrend 1.272 ext
2018-08-02,down,41.7,13,low,48.15,4,13.4,False,v1 range R1/S1 pivot
2018-08-13,up,49.14,1,high,51.78,5,5.1,False,v1 uptrend 1.272 ext
2018-08-23,up,52.77,3,high,54.26,8,2.75,False,v1 uptrend 1.272 ext
2018-09-10,up,54.93,5,high,53.95,3,1.82,False,v1 uptrend 1.272 ext
2018-09-13,up,55.11,2,low,50.86,4,8.36,False,v1 uptrend 1.272 ext
2018-09-18,up,55.85,4,low,50.86,1,9.81,False,v1 range R1/S1 pivot
2018-09-24,down,50.02,2,high,55.15,7,9.3,False,v1 downtrend 1.272 ext
2018-10-08,up,57.25,4,low,50.16,3,14.13,False,v1 range R1/S1 pivot
2018-10-16,up,57.59,5,low,50.32,2,14.45,False,v1 range R1/S1 pivot
2018-10-19,down,49.47,2,high,52.97,3,6.61,False,v1 downtrend 1.272 ext
2018-10-23,up,57.64,5,high,52.97,1,8.82,False,v1 range R1/S1 pivot
