ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2024-12-27 15:30:00-05:00,241.32,248.34,248.41,248.34,249.74,12.4,10,1h+4h,1.648,False,nofill,0.0
2024-12-30 09:30:00-05:00,237.99,239.42,239.5,239.42,241.03,20.6,13,1d+1h+4h,0.338,True,scratch,-0.09204396289715921
2024-12-30 10:30:00-05:00,239.5,240.04,240.12,240.04,241.69,19.0,13,1d+1h,0.127,True,scratch,-0.09265711279879962
2024-12-30 11:30:00-05:00,240.09,243.03,243.11,243.03,244.65,12.6,11,1h+4h,0.695,False,nofill,0.0
2024-12-30 12:30:00-05:00,240.38,243.03,243.11,243.03,244.62,14.4,12,1h+4h,0.626,False,nofill,0.0
2024-12-30 13:30:00-05:00,240.36,243.03,243.11,243.03,244.57,14.4,12,1h+4h,0.631,False,nofill,0.0
2024-12-30 14:30:00-05:00,240.06,243.03,243.1,243.03,244.51,14.4,12,1h+4h,0.703,False,nofill,0.0
2024-12-30 15:30:00-05:00,239.4,240.04,240.11,240.04,241.51,19.0,13,1d+1h,0.151,True,scratch,-0.08911213642868177
2024-12-31 09:30:00-05:00,240.69,242.72,242.79,242.72,244.23,13.4,11,1h+4h,0.494,False,nofill,0.0
2024-12-31 10:30:00-05:00,239.78,240.04,240.11,240.04,241.55,17.0,11,1d+1h,0.062,True,scratch,-0.08984650061319988
2024-12-31 11:30:00-05:00,239.36,240.04,240.11,240.04,241.51,17.0,11,1d+1h,0.166,True,scratch,-0.08918783602264169
2024-12-31 12:30:00-05:00,239.5,240.04,240.11,240.04,241.52,17.0,11,1d+1h,0.133,True,scratch,-0.0892274176848118
2024-12-31 13:30:00-05:00,239.52,240.04,240.11,240.04,241.48,17.0,11,1d+1h,0.127,True,scratch,-0.0885554537599309
2024-12-31 14:30:00-05:00,240.17,242.72,242.78,242.72,244.13,13.4,11,1h+4h,0.621,True,scratch,-0.08775125025400898
2024-12-31 15:30:00-05:00,239.97,240.23,240.3,240.23,241.61,14.0,8,1d+1h,0.063,True,target,0.48572694093254043
2025-01-02 09:30:00-05:00,241.45,242.68,242.75,242.68,244.21,13.4,11,1h+4h,0.302,False,nofill,0.0
