ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2025-04-09 15:30:00-04:00,114.25,116.24,116.45,116.24,120.69,58.8,40,1d+1h+4h,0.253,False,nofill,0.0
2025-04-10 09:30:00-04:00,109.08,116.76,116.98,116.76,121.45,62.0,42,1d+1h+4h,0.915,False,nofill,0.0
2025-04-10 10:30:00-04:00,107.9,116.76,116.98,116.76,121.33,62.0,42,1d+1h+4h,1.056,False,nofill,0.0
2025-04-10 11:30:00-04:00,104.05,116.76,116.98,116.76,121.4,63.0,43,1d+1h+4h,1.515,False,nofill,0.0
2025-04-10 12:30:00-04:00,106.47,116.76,116.98,116.76,121.4,63.0,43,1d+1h+4h,1.226,False,nofill,0.0
2025-04-10 13:30:00-04:00,108.44,116.76,116.97,116.76,121.26,63.0,43,1d+1h+4h,0.991,False,nofill,0.0
2025-04-10 14:30:00-04:00,106.44,116.76,116.97,116.76,121.13,63.0,43,1d+1h+4h,1.23,False,nofill,0.0
2025-04-10 15:30:00-04:00,107.7,116.76,116.96,116.76,121.01,63.0,43,1d+1h+4h,1.08,False,nofill,0.0
2025-04-11 09:30:00-04:00,107.7,116.76,116.96,116.76,120.94,62.0,42,1d+1h+4h,1.121,False,nofill,0.0
2025-04-11 10:30:00-04:00,108.64,116.76,116.95,116.76,120.82,62.0,42,1d+1h+4h,1.005,False,nofill,0.0
2025-04-11 11:30:00-04:00,109.44,116.76,116.94,116.76,120.64,62.0,42,1d+1h+4h,0.906,False,nofill,0.0
2025-04-11 12:30:00-04:00,109.74,116.76,116.94,116.76,120.49,62.0,42,1d+1h+4h,0.869,False,nofill,0.0
2025-04-11 13:30:00-04:00,110.35,116.76,116.93,116.76,120.39,62.0,42,1d+1h+4h,0.793,False,nofill,0.0
2025-04-11 14:30:00-04:00,110.11,116.76,116.92,116.76,120.2,62.0,42,1d+1h+4h,0.823,False,nofill,0.0
2025-04-11 15:30:00-04:00,110.69,116.76,116.92,116.76,120.05,62.0,42,1d+1h+4h,0.751,False,nofill,0.0
2025-04-14 09:30:00-04:00,112.57,116.28,116.44,116.28,119.6,64.6,43,1d+1h+4h,0.471,False,nofill,0.0
2025-04-14 10:30:00-04:00,111.33,116.28,116.43,116.28,119.49,64.6,43,1d+1h+4h,0.628,False,nofill,0.0
2025-04-14 11:30:00-04:00,110.03,116.25,116.4,116.25,119.43,64.6,43,1d+1h+4h,0.79,False,nofill,0.0
2025-04-14 12:30:00-04:00,110.44,116.25,116.39,116.25,119.29,65.6,44,1d+1h+4h,0.738,False,nofill,0.0
2025-04-14 13:30:00-04:00,111.2,116.25,116.39,116.25,119.19,65.6,44,1d+1h+4h,0.641,False,nofill,0.0
2025-04-14 14:30:00-04:00,111.35,116.24,116.37,116.24,119.03,65.6,44,1d+1h+4h,0.621,False,nofill,0.0
2025-04-14 15:30:00-04:00,110.7,116.24,116.37,116.24,118.92,65.6,44,1d+1h+4h,0.703,False,nofill,0.0
2025-04-15 09:30:00-04:00,111.02,116.24,116.36,116.24,118.89,64.6,43,1d+1h+4h,0.693,False,nofill,0.0
2025-04-15 10:30:00-04:00,112.03,116.24,116.36,116.24,118.82,64.6,43,1d+1h+4h,0.558,False,nofill,0.0
2025-04-15 11:30:00-04:00,113.26,116.24,116.36,116.24,118.77,64.6,43,1d+1h+4h,0.395,False,nofill,0.0
2025-04-15 12:30:00-04:00,111.84,116.24,116.36,116.24,118.71,64.6,43,1d+1h+4h,0.584,False,nofill,0.0
2025-04-15 13:30:00-04:00,112.12,116.24,116.35,116.24,118.6,64.6,43,1d+1h+4h,0.546,False,nofill,0.0
2025-04-15 14:30:00-04:00,112.21,116.24,116.35,116.24,118.49,64.6,43,1d+1h+4h,0.534,False,nofill,0.0
2025-04-15 15:30:00-04:00,112.1,116.24,116.34,116.24,118.36,64.6,43,1d+1h+4h,0.549,False,nofill,0.0
