ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2025-08-29 13:30:00-04:00,508.73,510.67,510.78,510.67,512.87,16.6,11,1d+1h+4h,0.254,False,nofill,0.0
2025-08-29 14:30:00-04:00,508.74,510.67,510.77,510.67,512.82,16.6,11,1d+1h+4h,0.253,False,nofill,0.0
2025-08-29 15:30:00-04:00,506.92,510.86,510.97,510.86,513.09,16.6,11,1d+1h+4h,0.516,False,nofill,0.0
2025-09-02 09:30:00-04:00,505.25,511.91,512.04,511.91,514.74,18.4,12,1d+1h+4h,0.855,False,nofill,0.0
2025-09-02 10:30:00-04:00,501.04,510.86,511.0,510.86,513.86,19.4,13,1d+1h+4h,1.261,False,nofill,0.0
2025-09-02 11:30:00-04:00,500.96,510.86,511.0,510.86,513.75,19.4,13,1d+1h+4h,1.271,False,nofill,0.0
2025-09-02 12:30:00-04:00,501.86,510.86,510.99,510.86,513.69,19.4,13,1d+1h+4h,1.155,False,nofill,0.0
2025-09-02 13:30:00-04:00,501.4,510.86,510.99,510.86,513.61,19.4,13,1d+1h+4h,1.215,False,nofill,0.0
2025-09-02 14:30:00-04:00,503.85,510.86,510.99,510.86,513.61,19.4,13,1d+1h+4h,0.9,False,nofill,0.0
2025-09-02 15:30:00-04:00,505.08,510.67,510.8,510.67,513.4,19.4,13,1d+1h+4h,0.718,False,nofill,0.0
2025-09-03 09:30:00-04:00,504.7,510.86,511.0,510.86,513.75,19.4,13,1d+1h+4h,0.808,False,nofill,0.0
2025-09-03 10:30:00-04:00,505.22,510.67,510.81,510.67,513.53,19.4,13,1d+1h+4h,0.716,False,nofill,0.0
2025-09-03 11:30:00-04:00,504.48,510.73,510.86,510.73,513.52,19.4,13,1d+1h+4h,0.82,False,nofill,0.0
2025-09-03 12:30:00-04:00,504.06,510.86,510.99,510.86,513.55,19.4,13,1d+1h+4h,0.893,False,nofill,0.0
2025-09-03 13:30:00-04:00,503.26,510.86,510.98,510.86,513.47,19.4,13,1d+1h+4h,0.997,False,nofill,0.0
2025-09-03 14:30:00-04:00,503.2,510.86,510.98,510.86,513.38,19.4,13,1d+1h+4h,1.005,False,nofill,0.0
2025-09-03 15:30:00-04:00,505.39,510.86,510.98,510.86,513.37,19.4,13,1d+1h+4h,0.718,False,nofill,0.0
2025-09-04 09:30:00-04:00,505.48,510.86,510.98,510.86,513.48,19.4,13,1d+1h+4h,0.724,False,nofill,0.0
2025-09-04 10:30:00-04:00,507.68,510.67,510.8,510.67,513.29,19.4,13,1d+1h+4h,0.403,False,nofill,0.0
2025-09-04 11:30:00-04:00,506.0,510.86,510.98,510.86,513.44,19.4,13,1d+1h+4h,0.654,False,nofill,0.0
2025-09-04 12:30:00-04:00,506.75,510.86,510.98,510.86,513.34,19.4,13,1d+1h+4h,0.553,False,nofill,0.0
2025-09-04 13:30:00-04:00,507.07,508.57,508.68,508.57,510.95,19.6,14,1d+1h+4h,0.202,True,scratch,-0.08227125248034817
