ticker,strategy,side,target_r,grade,train_n,train_win_rate,train_avg_win_R,train_expectancy_R,train_profit_factor,train_max_dd_R,test_n,test_win_rate,test_avg_win_R,test_expectancy_R,test_profit_factor,test_max_dd_R
AMZN,retest,long,2.5,B (thin),10,0.2,2.476561243360705,-0.34399527619200293,0.5901439389004831,3.7999727955238156,5,0.0,0.0,-1.0335603823986381,0.0,4.143759989389623
AMZN,retest,short,2.5,B (thin),4,0.0,0.0,-1.0270421268553847,0.0,3.0825663218138044,0,0.0,0.0,0.0,0.0,0.0
AVGO,pullback,long,2.5,B (thin),1,0.0,0.0,-1.0474824355798829,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AVGO,pullback,short,2.5,B (thin),1,1.0,2.473601410195372,2.473601410195372,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AVGO,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AVGO,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AVGO,retest,long,2.5,B,11,0.18181818181818182,2.4689191116568225,-0.3937034241879672,0.5327504766908981,5.115817481990978,8,0.25,2.4750820186001685,-0.1513491040220013,0.8034732497163911,6.1609568693763475
AVGO,retest,short,2.5,B (thin),1,0.0,0.0,-1.0100872497806122,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
TSLA,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
TSLA,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-1.0330628666272565,0.0,0.0
TSLA,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
TSLA,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
TSLA,retest,long,2.5,B (thin),6,0.5,2.4800448762301524,0.730357209087905,2.4330136087211245,2.0394825685624083,2,0.0,0.0,-1.013271082656196,0.0,1.0071226537061615
TSLA,retest,short,2.5,B (thin),1,0.0,0.0,-1.0152076562348562,0.0,0.0,3,0.3333333333333333,2.4948907446996293,0.14757019364886625,1.2157269565148554,1.0462964037654985
MU,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,2,0.5,2.483158018563948,0.7240607739878564,2.3991019535308853,0.0
MU,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MU,breakout,long,2.5,B (thin),1,0.0,0.0,-1.0271752558129144,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MU,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MU,retest,long,2.5,B (thin),3,0.6666666666666666,2.4896493840145206,1.3192035799232515,4.873599993642465,1.0216880282592866,4,0.5,2.479545094221548,0.7306690120403893,2.435207107606064,1.0277666748437506
MU,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BRK-B,pullback,long,2.5,B (thin),2,0.0,0.0,-1.0635945247441554,0.0,1.074544272996497,0,0.0,0.0,0.0,0.0,0.0
BRK-B,pullback,short,2.5,B (thin),1,1.0,2.4442569579176303,2.4442569579176303,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BRK-B,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BRK-B,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BRK-B,retest,long,2.5,B (thin),7,0.14285714285714285,2.379398938649108,-0.5499308292437711,0.38199253588873644,5.19745854457311,4,0.5,2.383866600896069,0.6410363014768259,2.1636227873340217,1.1223448045983826
BRK-B,retest,short,2.5,B (thin),10,0.2,2.4479903328433528,-0.3482633992905525,0.5843425035266302,4.174411646269951,1,0.0,0.0,-1.0378642181842725,0.0,0.0
LLY,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,retest,long,2.5,B (thin),9,0.2222222222222222,2.477898564401796,-0.24214672343284901,0.6945641794649505,7.135117639699233,3,0.6666666666666666,2.4833605734503394,1.315895315860882,4.873944639227916,1.0190351993180333
LLY,retest,short,2.5,B (thin),1,1.0,2.4275377130650284,2.4275377130650284,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,pullback,long,2.5,B (thin),1,0.0,0.0,-1.0606828018383856,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,retest,long,2.5,B (thin),10,0.3,2.2504378650580525,-0.05987955415664199,0.9185324285086797,3.1978513290874213,4,0.25,0.7535515747996159,-0.6126279084434667,0.23518623876809008,2.143337037432002
JPM,retest,short,2.5,B (thin),1,0.0,0.0,-1.0434145957982421,0.0,0.0,2,0.0,0.0,-1.0221991098874201,0.0,1.0224750932719777
WMT,pullback,long,2.5,B (thin),1,0.0,0.0,-1.0408904425914562,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,retest,long,2.5,B (thin),11,0.2727272727272727,1.4719468192800218,-0.3661010474711881,0.5230209135724547,5.282354812529784,1,0.0,0.0,-1.0245607893619837,0.0,0.0
WMT,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-0.3550593164644525,0.0,0.0
AMD,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-1.0120677872746133,0.0,0.0
AMD,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMD,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMD,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMD,retest,long,2.5,B (thin),7,0.5714285714285714,2.487258054750112,0.9822617133230452,3.2373524301065086,1.0146335227863315,5,0.2,2.491789523141894,-0.31126460925051574,0.6155435355184855,4.048112569394473
AMD,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,pullback,short,2.5,B (thin),1,1.0,2.4182140659985936,2.4182140659985936,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,breakout,long,2.5,B (thin),1,0.0,0.0,-1.057369888297107,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,retest,long,2.5,B (thin),4,0.0,0.0,-0.8494935982526779,0.0,2.3721713382748604,2,0.5,2.4706379613313514,0.7217474343710144,2.405349341446795,0.0
V,retest,short,2.5,B (thin),8,0.25,1.6183438073322103,-0.3704409301321635,0.522028282176683,2.3139317105416684,2,0.5,2.4683192301410055,0.716561427817111,2.3843970969440744,1.0351963745067836
JNJ,pullback,long,2.5,B (thin),2,0.0,0.0,-1.117625559731726,0.0,1.141987662603394,0,0.0,0.0,0.0,0.0,0.0
JNJ,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JNJ,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JNJ,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JNJ,retest,long,2.5,B (thin),8,0.25,2.4756675656886458,-0.15626763806575852,0.7984123365194253,3.7193561489247755,6,0.5,2.4644054420281893,0.7109288206633092,2.3638296875882276,1.0419407714165663
JNJ,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,pullback,long,2.5,B (thin),3,0.3333333333333333,2.4330174910720275,0.0890837770337239,1.1233980547118567,1.1098493112368872,0,0.0,0.0,0.0,0.0,0.0
XOM,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,retest,long,2.5,B (thin),13,0.38461538461538464,2.448241765228819,0.29342905682171405,1.4526812315728508,4.940804327778927,5,0.2,2.4819016933907307,-0.33886339501152873,0.5942939990527011,2.1089160396037427
XOM,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,2.4596858004456834,0.11349258600437355,1.160662734000527,2.1192080424325628
MA,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,breakout,short,2.5,B (thin),1,0.0,0.0,-1.0196710861470584,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,retest,long,2.5,B (thin),7,0.0,0.0,-1.0668823219785624,0.0,6.418723405395447,0,0.0,0.0,0.0,0.0,0.0
MA,retest,short,2.5,B (thin),6,0.3333333333333333,2.4707502438981077,0.13342568916210132,1.1933263719842038,2.077620134790953,4,0.25,1.04781676745287,-0.5216534046516759,0.3342925630484731,3.1344303860595737
INTC,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,retest,long,2.5,B (thin),8,0.125,2.472500011219693,-0.5807108694875016,0.3473496864637938,4.051803108383259,3,0.0,0.0,-1.0118742552765194,0.0,2.023241356909545
INTC,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,pullback,short,2.5,B (thin),1,0.0,0.0,-1.0363428711736238,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,retest,long,2.5,B (thin),4,0.25,2.4709685946525863,-0.15257320272174008,0.8019341008232003,1.0303072486445475,0,0.0,0.0,0.0,0.0,0.0
ORCL,retest,short,2.5,B (thin),4,0.5,2.484892589613807,0.7274776005708579,2.4126637380357034,1.047780065010535,3,0.0,0.0,-1.0177616395971418,0.0,2.0408923469739344
ABBV,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.4371461743577347,2.4371461743577347,99.0,0.0
ABBV,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ABBV,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ABBV,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ABBV,retest,long,2.5,B (thin),9,0.1111111111111111,2.451348106308087,-0.5383856926630731,0.3359474850607239,4.791548103053042,3,0.6666666666666666,2.4438272697958463,1.2849395429861123,4.732266267343944,1.0328359106333553
ABBV,retest,short,2.5,B (thin),3,0.3333333333333333,2.4064210115693903,0.1051097621200315,1.1507964870974434,2.0910917252092958,0,0.0,0.0,0.0,0.0,0.0
BAC,pullback,long,2.5,B (thin),1,0.0,0.0,-1.0270737666519136,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BAC,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-1.0349109800777614,0.0,0.0
BAC,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BAC,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BAC,retest,long,2.5,B (thin),4,0.25,2.4574999219571385,-0.15667554879691015,0.7968024884932592,2.0571283504928655,3,0.6666666666666666,1.3570379027511938,0.5595572861803134,2.6212724159177307,0.0
BAC,retest,short,2.5,B (thin),1,0.0,0.0,-1.0381509625659358,0.0,0.0,1,0.0,0.0,-1.0183165038780981,0.0,0.0
CSCO,pullback,long,2.5,B (thin),2,0.5,2.453492874991754,0.7062985010784698,2.3570973226263456,1.0408958728348143,0,0.0,0.0,0.0,0.0,0.0
CSCO,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CSCO,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CSCO,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CSCO,retest,long,2.5,B (thin),11,0.36363636363636365,2.206093253845868,0.13669987297853983,1.2054043818929892,4.142370161761155,5,0.2,2.4727142662515305,-0.3227502674594732,0.6050985144972463,2.050593926613849
CSCO,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,pullback,long,2.5,B (thin),1,0.0,0.0,-1.02487988390577,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,pullback,short,2.5,B (thin),2,0.0,0.0,-1.0329044729783474,0.0,1.0261721519927764,1,0.0,0.0,-1.049164311416794,0.0,0.0
PLTR,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,breakout,short,2.5,B (thin),1,0.0,0.0,-1.0271758576535162,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,retest,long,2.5,B (thin),6,0.5,2.485754616195932,0.735760502976564,2.4508698894339065,1.0230865065628159,0,0.0,0.0,0.0,0.0,0.0
PLTR,retest,short,2.5,B (thin),1,0.0,0.0,-1.0131187112355233,0.0,0.0,4,0.5,1.5600139264878734,0.27508394625079,1.544803736397154,2.0196920679725867
CVX,pullback,long,2.5,B (thin),2,0.0,0.0,-1.054967314038393,0.0,1.0473421622735386,1,0.0,0.0,-1.0582825786047183,0.0,0.0
CVX,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CVX,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CVX,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CVX,retest,long,2.5,B (thin),8,0.125,2.4158341805099357,-0.625893477093834,0.32545332608936406,5.359962922179349,5,0.4,2.4640003383140643,0.3519339127520219,1.5553932026274966,3.168331112868019
CVX,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,pullback,short,2.5,B (thin),1,1.0,2.4530942689505935,2.4530942689505935,99.0,0.0,1,1.0,2.4124441147602016,2.4124441147602016,99.0,0.0
COST,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,retest,long,2.5,B (thin),3,0.6666666666666666,2.2358869967356876,1.1528317171328377,4.413172177091427,0.0,2,0.0,0.0,-1.0315160079137415,0.0,1.0241344206390848
COST,retest,short,2.5,B (thin),3,0.6666666666666666,0.9026328577210816,0.258393840135373,1.7525419030227856,1.0300841950360442,4,0.25,2.4427851764549406,-0.1846071124845441,0.7678783833277453,2.161206185443527
LRCX,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,breakout,long,2.5,B (thin),1,0.0,0.0,-1.019728314823377,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,retest,long,2.5,B (thin),6,0.5,2.485989427373547,0.7360084313082149,2.451732437128643,3.041917694271351,4,0.25,2.4923572084510055,-0.13914016348994523,0.8174563307127902,3.0489178624107867
LRCX,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,pullback,long,2.5,B (thin),2,0.5,2.4125003385315527,0.6574516504245682,2.1979836458246678,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,retest,long,2.5,B (thin),9,0.1111111111111111,2.4744963891873013,-0.6804703100339846,0.2877746626895343,5.066139961874023,2,1.0,2.474701046963636,2.474701046963636,99.0,0.0
KO,retest,short,2.5,B (thin),2,0.0,0.0,-1.0407026834028446,0.0,1.0372120324669765,0,0.0,0.0,0.0,0.0,0.0
CAT,pullback,long,2.5,B (thin),2,0.5,2.4378417022667116,0.6727637737878521,2.231813706521386,1.0923141546910073,1,1.0,2.458883005967721,2.458883005967721,99.0,0.0
CAT,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CAT,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-1.0268669565241741,0.0,0.0
CAT,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CAT,retest,long,2.5,B (thin),8,0.5,2.4735259482670693,0.7178619936730082,2.3834277072205623,1.0517324560002714,6,0.5,2.4704236414387966,0.7206173846677295,2.4003598449233423,2.0756103783585136
CAT,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,pullback,long,2.5,B (thin),1,1.0,2.4562136363815914,2.4562136363815914,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,breakout,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,retest,long,2.5,B (thin),8,0.75,2.4659701574880253,1.5940872087608926,7.241766136739599,1.016972924807888,5,0.6,2.459517479460072,1.0637182041321318,3.581888658161623,1.0327979180765123
MRK,retest,short,2.5,B (thin),2,0.0,0.0,-1.0144740860533954,0.0,1.0114542920365843,0,0.0,0.0,0.0,0.0,0.0
AMAT,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,pullback,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,breakout,long,2.5,B (thin),1,1.0,2.488037520981671,2.488037520981671,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,breakout,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,retest,long,2.5,B (thin),10,0.4,2.485475772580825,0.3803733153362739,1.619685214392457,3.649343740750778,4,0.25,2.4693554248348923,-0.15155832240523825,0.8028887000490207,3.0755887144558454
AMAT,retest,short,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
UNH,pullback,long,2.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
UNH,pullback,short,2.5,B (thin),1,0.0,0.0,-1.0548353422763619,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
