ticker,strategy,side,target_r,grade,train_n,train_win_rate,train_avg_win_R,train_expectancy_R,train_profit_factor,train_max_dd_R,test_n,test_win_rate,test_avg_win_R,test_expectancy_R,test_profit_factor,test_max_dd_R
BRK-B,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BRK-B,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BRK-B,retest,long,1.5,B (thin),7,0.14285714285714285,1.3793989386491077,-0.6927879721009139,0.22145092612168707,5.197458544573109,4,0.5,1.3838666008960694,0.1410363014768259,1.256012107054874,1.1223448045983824
BRK-B,retest,short,1.5,B (thin),10,0.5,1.4544282503440056,0.20173660070944752,1.3839109977458663,2.130238312647654,2,0.5,1.4621357818157275,0.20800276190974043,1.3976613052147981,1.0461302579962466
LLY,pullback,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,retest,long,1.5,B (thin),11,0.45454545454545453,1.4673179096869204,0.11125518695678392,1.2002045808343882,6.11278249190998,2,0.5,1.4792733992273261,0.2301190999546464,1.4516411211480202,1.0190351993180333
LLY,retest,short,1.5,B (thin),1,1.0,1.4275377070656483,1.4275377070656483,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,pullback,long,1.5,B (thin),1,0.0,0.0,-1.0606828079369963,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,retest,long,1.5,B (thin),10,0.5,1.463340497938432,0.20612959909391848,1.3922238919916659,3.1978513284374523,4,0.25,1.4476616716482213,-0.4391003842313153,0.451820572008238,2.143337037432002
JPM,retest,short,1.5,B (thin),1,1.0,1.4565854087882213,1.4565854087882213,99.0,0.0,2,0.0,0.0,-1.0221991098874201,0.0,1.0224750932719777
WMT,pullback,long,1.5,B (thin),1,0.0,0.0,-1.0408904450729295,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,retest,long,1.5,B (thin),12,0.3333333333333333,1.2246191626663252,-0.2899184551794949,0.5847183233822109,5.216900936779275,0,0.0,0.0,0.0,0.0,0.0
WMT,retest,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,3,0.6666666666666666,1.457822867486419,0.6290045384731392,2.8344883263402885,1.0286321195534205
AMD,pullback,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.4879322127253867,1.4879322127253867,99.0,0.0
AMD,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMD,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMD,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMD,retest,long,1.5,B (thin),7,0.5714285714285714,1.4872580547501122,0.41083314189447384,1.9357776200766919,1.014633522786331,6,0.3333333333333333,1.4898608679336403,-0.1791564045320825,0.7348881573391067,3.041647138124881
AMD,retest,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,pullback,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,pullback,short,1.5,B (thin),1,1.0,1.418214058599847,1.418214058599847,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,breakout,long,1.5,B (thin),1,0.0,0.0,-1.0573693024459783,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,retest,long,1.5,B (thin),4,0.0,0.0,-0.8494930975040936,0.0,2.372169330640683,2,0.5,1.4706379613313514,0.2217474343710144,1.4317751557127485,0.0
V,retest,short,1.5,B (thin),9,0.4444444444444444,1.4553382383746931,0.07534317851673067,1.1318401234939655,2.07900086928748,2,0.5,1.4683192301410055,0.21656142781711096,1.4183968049932383,1.0351963745067836
JNJ,pullback,long,1.5,B (thin),2,0.0,0.0,-1.1176255575644505,0.0,1.141987658268843,0,0.0,0.0,0.0,0.0,0.0
JNJ,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JNJ,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JNJ,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JNJ,retest,long,1.5,B (thin),9,0.3333333333333333,1.4742545611162552,-0.2111883056636977,0.6994216423315419,3.36990979812916,6,0.5,1.4644054420281893,0.2109288206633091,1.4046410543888093,1.0419407714165663
JNJ,retest,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,pullback,long,1.5,B (thin),3,0.3333333333333333,1.4330174910720275,-0.24424955758024444,0.6616676883294025,1.1098493112368872,0,0.0,0.0,0.0,0.0,0.0
XOM,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,retest,long,1.5,B (thin),13,0.38461538461538464,1.4482418020061825,-0.09118631421090564,0.8593243169886564,5.940804339583151,5,0.2,1.4819016933907307,-0.5388633950115287,0.35484293592828414,2.1089160396037427
XOM,retest,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,pullback,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,1.4596858004456834,-0.21984074732895978,0.6887883450886504,2.1192080424325628
MA,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,breakout,short,1.5,B (thin),1,1.0,1.4803289138529416,1.4803289138529416,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,retest,long,1.5,B (thin),7,0.14285714285714285,1.4718873375097503,-0.7097394648357052,0.22855167757730038,5.3906107429051975,0,0.0,0.0,0.0,0.0,0.0
MA,retest,short,1.5,B (thin),7,0.42857142857142855,1.4729905232080374,0.03971788811435787,1.0671405019799223,2.664823064117547,4,0.25,1.4813068355025878,-0.4132808876392464,0.47259203525167515,3.1344303860595737
INTC,pullback,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,retest,long,1.5,B (thin),8,0.125,1.4725000112196929,-0.7057108694875016,0.20686447518468648,4.630592473091676,3,0.0,0.0,-1.0118742552765194,0.0,2.023241356909545
INTC,retest,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,pullback,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,pullback,short,1.5,B (thin),1,0.0,0.0,-1.0363428711736238,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,retest,long,1.5,B (thin),4,0.25,1.4709685885357995,-0.40257320511989114,0.4773916890764086,1.0303072486540088,0,0.0,0.0,0.0,0.0,0.0
ORCL,retest,short,1.5,B (thin),4,0.5,1.484892590582192,0.2274776010938226,1.4417309317188916,1.0477800660816237,3,0.0,0.0,-1.0177616395971418,0.0,2.0408923469739344
ABBV,pullback,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.4371461743577347,1.4371461743577347,99.0,0.0
ABBV,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ABBV,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ABBV,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ABBV,retest,long,1.5,B (thin),10,0.2,1.4665411492968254,-0.5329928418441104,0.35496532668739045,6.811662610726669,3,0.6666666666666666,1.4438272697958463,0.6182728763194457,2.795850250618151,1.0328359106333553
ABBV,retest,short,1.5,B (thin),3,0.3333333333333333,1.406421011563824,-0.22822357121515724,0.672577388456289,2.0910917252092958,0,0.0,0.0,0.0,0.0,0.0
BAC,pullback,long,1.5,B (thin),1,0.0,0.0,-1.0270737687088503,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BAC,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-1.0349109800777614,0.0,0.0
BAC,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BAC,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BAC,retest,long,1.5,B (thin),4,0.5,1.4662036433116357,0.21832445192764427,1.424114315753487,1.0320357102038442,3,0.6666666666666666,0.8570379027511938,0.22622395284698002,1.6554657827339825,0.0
BAC,retest,short,1.5,B (thin),1,1.0,1.4618490374340642,1.4618490374340642,99.0,0.0,1,0.0,0.0,-1.0183165038780981,0.0,0.0
CSCO,pullback,long,1.5,B (thin),2,0.5,1.4534928749917542,0.20629850107846992,1.3963864329995448,1.0408958728348143,0,0.0,0.0,0.0,0.0,0.0
CSCO,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CSCO,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CSCO,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CSCO,retest,long,1.5,B (thin),12,0.4166666666666667,1.4566846450261561,-0.0031042656240628888,0.9949115087778606,4.142370161761155,5,0.2,1.4727142662515305,-0.5227502674594732,0.36038826925951606,2.050593926613849
CSCO,retest,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,pullback,long,1.5,B (thin),1,0.0,0.0,-1.02487988390577,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,pullback,short,1.5,B (thin),2,0.5,1.4738278480072236,0.21709552702165258,1.4176372523213854,0.0,1,0.0,0.0,-1.049164311416794,0.0,0.0
PLTR,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,breakout,short,1.5,B (thin),1,0.0,0.0,-1.0271758576535162,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,retest,long,1.5,B (thin),6,0.5,1.4857546161959323,0.23576050297656423,1.4649037472148532,1.0230865065628154,0,0.0,0.0,0.0,0.0,0.0
PLTR,retest,short,1.5,B (thin),3,0.6666666666666666,0.9217689936216096,0.26401728270614194,1.7532689387400695,1.0514861391247932,3,0.3333333333333333,1.4923280552600193,-0.17578800423752247,0.7388889023850317,2.0196920679725867
CVX,pullback,long,1.5,B (thin),2,0.0,0.0,-1.054967319651717,0.0,1.0473421670996699,1,0.0,0.0,-1.0582825786047183,0.0,0.0
CVX,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CVX,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CVX,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CVX,retest,long,1.5,B (thin),9,0.3333333333333333,1.4526391092345508,-0.22633533395755664,0.6814638617213444,5.35996292042714,4,0.25,1.4578708759076344,-0.4276150592400962,0.46013842113488845,2.1209752627464518
CVX,retest,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,pullback,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,pullback,short,1.5,B (thin),1,1.0,1.4530942689505937,1.4530942689505937,99.0,0.0,1,1.0,1.4124441147602018,1.4124441147602018,99.0,0.0
COST,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,retest,long,1.5,B (thin),3,0.6666666666666666,1.4674933895592739,0.6405693123485618,2.8965242905047255,0.0,2,0.5,1.4611024048116017,0.21848399208625857,1.4266705379356732,1.0241344206390846
COST,retest,short,1.5,B (thin),3,0.6666666666666666,0.7825413256974363,0.17833281944824272,1.5193735249548526,1.0300841930501443,4,0.5,1.4554000884309208,0.19039288748705346,1.3543464573342572,1.129221185964038
LRCX,pullback,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,breakout,long,1.5,B (thin),1,0.0,0.0,-1.0197283152683216,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,retest,long,1.5,B (thin),6,0.8333333333333334,1.4860729972892013,1.0693417648401529,7.325504799552328,1.014314397405089,4,0.25,1.4923572084510053,-0.3891401634899453,0.48947110935648325,3.0489178624107867
LRCX,retest,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,pullback,long,1.5,B (thin),2,0.5,1.4125003289276452,0.1574516456226145,1.2869024609524726,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,retest,long,1.5,B (thin),9,0.1111111111111111,1.474496389187301,-0.7915814257060381,0.1714784070261048,6.066140002914889,3,0.6666666666666666,1.474701046963636,0.6217136426303652,2.720195268737371,1.0842611660361763
KO,retest,short,1.5,B (thin),2,0.0,0.0,-1.0407026812930007,0.0,1.0372120282472888,0,0.0,0.0,0.0,0.0,0.0
CAT,pullback,long,1.5,B (thin),2,0.5,1.4378417067924885,0.17276377540690957,1.3163261676346585,1.0923141559786693,1,1.0,1.458883005967721,1.458883005967721,99.0,0.0
CAT,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CAT,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-1.0268669565241848,0.0,0.0
CAT,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CAT,retest,long,1.5,B (thin),8,0.5,1.4735259493985136,0.21786199461086428,1.4198527329313433,1.0517324560002714,6,0.5,1.4704236414387963,0.22061738466772632,1.4287208901061137,2.075610378358532
CAT,retest,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,pullback,long,1.5,B (thin),1,1.0,1.4562136363815916,1.4562136363815916,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,breakout,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,retest,long,1.5,B (thin),9,0.8888888888888888,1.4627549629537524,1.187229642091348,11.50673672638885,1.016972924807888,5,0.6,1.4595174794600716,0.46371820413213183,2.1255507024143268,1.0327979180765123
MRK,retest,short,1.5,B (thin),2,0.5,1.4825061182641757,0.2355259136558464,1.465717365110098,1.0114542909524828,0,0.0,0.0,0.0,0.0,0.0
AMAT,pullback,long,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,pullback,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,breakout,long,1.5,B (thin),1,1.0,1.488037546508126,1.488037546508126,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,breakout,short,1.5,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,retest,long,1.5,B (thin),10,0.4,1.4854757719567087,-0.019626685003827627,0.96802518470081,4.649343741655328,4,0.25,1.4693554248360392,-0.40155832240495154,0.4777476968652513,3.0755887144558454
