ticker,strategy,side,target_r,grade,train_n,train_win_rate,train_avg_win_R,train_expectancy_R,train_profit_factor,train_max_dd_R,test_n,test_win_rate,test_avg_win_R,test_expectancy_R,test_profit_factor,test_max_dd_R
MSFT,pullback,long,2.0,B (thin),2,0.5,1.947159048881431,0.4350748954068532,1.8079315793207318,1.0770092580677246,0,0.0,0.0,0.0,0.0,0.0
MSFT,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MSFT,breakout,long,2.0,B (thin),1,0.0,0.0,-1.0965082846009517,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MSFT,breakout,short,2.0,B (thin),1,1.0,1.9742936774130793,1.9742936774130793,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MSFT,retest,long,2.0,B (thin),5,0.2,1.9579511490227355,-0.46045314777137536,0.45958954685925474,4.260216887879612,0,0.0,0.0,0.0,0.0,0.0
MSFT,retest,short,2.0,B (thin),7,0.42857142857142855,1.9507470214092424,0.24610827566003554,1.4171848808831624,2.0571644389882664,5,0.2,1.9838226397080163,-0.4406934403939303,0.4737724673277414,3.1241428403069817
AMZN,pullback,long,2.0,B (thin),1,1.0,1.8950706862421642,1.8950706862421642,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMZN,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMZN,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMZN,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMZN,retest,long,2.0,B (thin),10,0.3,1.9621782448870044,-0.14399527619200292,0.8034593299187375,3.2333850434634193,5,0.2,1.9759580773964325,-0.43356038239863803,0.4768514784775196,4.143759989389623
AMZN,retest,short,2.0,B (thin),4,0.0,0.0,-1.0270421268553847,0.0,3.0825663218138044,0,0.0,0.0,0.0,0.0,0.0
AVGO,pullback,long,2.0,B (thin),1,0.0,0.0,-1.0474824355798829,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AVGO,pullback,short,2.0,B (thin),1,1.0,1.9736014101953718,1.9736014101953718,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AVGO,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AVGO,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AVGO,retest,long,2.0,B,11,0.18181818181818182,1.968919113620068,-0.4846125126474488,0.42485903811086156,5.195239138299787,8,0.25,1.9750820186001685,-0.2763491040220013,0.6411608003352568,6.1609568693763475
AVGO,retest,short,2.0,B (thin),1,1.0,1.9899127502193878,1.9899127502193878,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
TSLA,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
TSLA,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-1.0330628666272565,0.0,0.0
TSLA,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
TSLA,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
TSLA,retest,long,2.0,B (thin),6,0.5,1.9800448762301521,0.4803572090879049,1.9424955475279166,2.0394825685624083,3,0.3333333333333333,1.9805804883937697,-0.01576347968576138,0.9766797588460296,2.027870927451054
TSLA,retest,short,2.0,B (thin),1,0.0,0.0,-1.0152076562348562,0.0,0.0,3,0.3333333333333333,1.9948907446996293,-0.019096473017800413,0.9720836308306234,1.0462964037654985
MU,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,2,0.5,1.9831580185639481,0.4740607739878564,1.9160271883336375,0.0
MU,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MU,breakout,long,2.0,B (thin),1,0.0,0.0,-1.0271752557906226,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MU,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MU,retest,long,2.0,B (thin),4,0.75,1.9892456788599084,1.2365122520801097,5.841056047947758,1.0216880282592866,4,0.5,1.9795450942215478,0.4806690120403893,1.9441478578103681,1.0277666748437506
MU,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BRK-B,pullback,long,2.0,B (thin),2,0.0,0.0,-1.0635945247441554,0.0,1.074544272996497,0,0.0,0.0,0.0,0.0,0.0
BRK-B,pullback,short,2.0,B (thin),1,1.0,1.9442569579176303,1.9442569579176303,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BRK-B,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BRK-B,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BRK-B,retest,long,2.0,B (thin),7,0.14285714285714285,1.8793989386491077,-0.6213594006723425,0.30172173100521177,5.197458544573109,4,0.5,1.8838666008960694,0.39103630147682594,1.709817447194448,1.1223448045983824
BRK-B,retest,short,2.0,B (thin),10,0.3,1.9539685243151856,-0.1482633992905525,0.7981311177355311,3.176654998723679,1,0.0,0.0,-1.0378642181842725,0.0,0.0
LLY,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LLY,retest,long,2.0,B (thin),10,0.4,1.9622854471299063,0.1736359294929371,1.2840538325631714,6.112782493590254,3,0.6666666666666666,1.9833605734503394,0.9825619825275486,3.8926242680874212,1.0190351993180333
LLY,retest,short,2.0,B (thin),1,1.0,1.9275377130650282,1.9275377130650282,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,pullback,long,2.0,B (thin),1,0.0,0.0,-1.0606828018383856,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JPM,retest,long,2.0,B (thin),10,0.4,1.9691491447011482,0.1561295984929148,1.2472243342531135,3.1978513290874213,4,0.25,1.9476616716482213,-0.3141003842313153,0.6078724247501228,2.143337037432002
JPM,retest,short,2.0,B (thin),1,1.0,1.9565854042017579,1.9565854042017579,99.0,0.0,2,0.0,0.0,-1.0221991098874201,0.0,1.0224750932719777
WMT,pullback,long,2.0,B (thin),1,0.0,0.0,-1.0408904450729295,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
WMT,retest,long,2.0,B (thin),11,0.2727272727272727,1.4743458133424283,-0.3654467743404814,0.5238733398163468,5.282354781732616,1,1.0,1.9754392106380163,1.9754392106380163,99.0,0.0
WMT,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-0.3550593164644525,0.0,0.0
AMD,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-1.0120677872746133,0.0,0.0
AMD,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMD,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMD,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMD,retest,long,2.0,B (thin),7,0.5714285714285714,1.9872580547501122,0.6965474276087595,2.5865650250916,1.014633522786331,5,0.2,1.991789523141894,-0.4112646092505157,0.49202918372396726,4.048112569394473
AMD,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,pullback,short,2.0,B (thin),1,1.0,1.918214058599847,1.918214058599847,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,breakout,long,2.0,B (thin),1,0.0,0.0,-1.0573698929763518,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
V,retest,long,2.0,B (thin),4,0.0,0.0,-0.8494931029632784,0.0,2.3721693571172624,2,0.5,1.9706379613313514,0.4717474343710144,1.9185622485797718,0.0
V,retest,short,2.0,B (thin),9,0.3333333333333333,1.9596078142865405,-0.03576793239427342,0.9480849608723527,2.2068988089568666,2,0.5,1.9683192301410055,0.46656142781711096,1.9013969509686564,1.0351963745067836
JNJ,pullback,long,2.0,B (thin),2,0.0,0.0,-1.117625559731726,0.0,1.141987662603394,0,0.0,0.0,0.0,0.0,0.0
JNJ,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JNJ,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JNJ,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
JNJ,retest,long,2.0,B (thin),8,0.25,1.9756675656886458,-0.2812676380657585,0.6371604084364773,4.219356148924776,6,0.5,1.9644054420281893,0.4609288206633091,1.8842353709885187,1.0419407714165663
JNJ,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,pullback,long,2.0,B (thin),3,0.3333333333333333,1.9330174910720275,-0.07758288963294276,0.8925328721075039,1.1098493112368872,0,0.0,0.0,0.0,0.0,0.0
XOM,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
XOM,retest,long,2.0,B (thin),13,0.38461538461538464,1.9482417864118369,0.10112137193760323,1.1560027750208595,5.440804334770634,5,0.2,1.9819016933907307,-0.4388633950115287,0.47456846749049264,2.1089160396037427
XOM,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,1.9596858004456834,-0.05317408066229312,0.9247255395445888,2.1192080424325628
MA,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,breakout,short,2.0,B (thin),1,0.0,0.0,-1.0196711718975406,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MA,retest,long,2.0,B (thin),7,0.14285714285714285,1.9718873344770944,-0.6383108790547896,0.3061906669389298,5.390610639406132,0,0.0,0.0,0.0,0.0,0.0
MA,retest,short,2.0,B (thin),6,0.3333333333333333,1.9707502419869414,-0.033240977257895286,0.9518356803471363,2.1648230588151947,4,0.25,1.04781676745287,-0.5216534046516759,0.3342925630484731,3.1344303860595737
INTC,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
INTC,retest,long,2.0,B (thin),8,0.125,1.9725000112196929,-0.6432108694875016,0.2771070808242401,4.130592473091676,3,0.0,0.0,-1.0118742552765194,0.0,2.023241356909545
INTC,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,pullback,short,2.0,B (thin),1,0.0,0.0,-1.0363428711736238,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ORCL,retest,long,2.0,B (thin),4,0.25,1.9709685884434869,-0.27757320417834,0.6396628942759751,1.0303072486445475,0,0.0,0.0,0.0,0.0,0.0
ORCL,retest,short,2.0,B (thin),4,0.5,1.9848925896138074,0.4774776005749849,1.9271973343683502,1.047780064994027,3,0.0,0.0,-1.0177616395971418,0.0,2.0408923469739344
ABBV,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.9371461743577347,1.9371461743577347,99.0,0.0
ABBV,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ABBV,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ABBV,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ABBV,retest,long,2.0,B (thin),10,0.2,1.9665411510019586,-0.43299284167960117,0.4759865908264409,6.311662609125363,3,0.6666666666666666,1.9438272697958463,0.9516062096527791,3.7640582589810476,1.0328359106333553
ABBV,retest,short,2.0,B (thin),3,0.3333333333333333,1.90642099584046,-0.06155690978961189,0.9116869302563224,2.0910917252092958,0,0.0,0.0,0.0,0.0,0.0
BAC,pullback,long,2.0,B (thin),1,0.0,0.0,-1.0270737707657867,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BAC,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-1.0349109800777614,0.0,0.0
BAC,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BAC,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
BAC,retest,long,2.0,B (thin),4,0.5,1.9662036448740132,0.46832445219459895,1.9097611497064564,1.0320357102038442,3,0.6666666666666666,1.1070379027511938,0.39289061951364673,2.138369099325857,0.0
BAC,retest,short,2.0,B (thin),1,0.0,0.0,-1.0381509625659358,0.0,0.0,1,0.0,0.0,-1.0183165038780981,0.0,0.0
CSCO,pullback,long,2.0,B (thin),2,0.5,1.953492880259656,0.45629850371242087,1.876741882873876,1.0408958728348143,0,0.0,0.0,0.0,0.0,0.0
CSCO,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CSCO,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CSCO,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CSCO,retest,long,2.0,B (thin),12,0.4166666666666667,1.956684636313856,0.20522906600516624,1.3364100984455543,4.142370157285434,5,0.2,1.9727142662515305,-0.42275026745947314,0.48274339187838117,2.050593926613849
CSCO,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,pullback,long,2.0,B (thin),1,0.0,0.0,-1.02487988390577,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,pullback,short,2.0,B (thin),2,0.0,0.0,-1.0329044729783474,0.0,1.0261721519927764,1,0.0,0.0,-1.049164311416794,0.0,0.0
PLTR,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,breakout,short,2.0,B (thin),1,0.0,0.0,-1.0271758576535162,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
PLTR,retest,long,2.0,B (thin),6,0.5,1.9857546161959323,0.4857605029765642,1.9578868183243798,1.0230865065628154,0,0.0,0.0,0.0,0.0,0.0
PLTR,retest,short,2.0,B (thin),1,0.0,0.0,-1.0131187112355233,0.0,0.0,4,0.5,1.3100139264878734,0.15008394625079002,1.2972412451001953,2.0196920679725867
CVX,pullback,long,2.0,B (thin),2,0.0,0.0,-1.054967314038393,0.0,1.0473421622735386,1,0.0,0.0,-1.0582825786047183,0.0,0.0
CVX,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CVX,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CVX,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CVX,retest,long,2.0,B (thin),8,0.125,1.9158341805099357,-0.688393477093834,0.2580949517615641,5.359962922179349,5,0.4,1.9640003383140645,0.15193391275202192,1.239769625300446,3.168331112868019
CVX,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,pullback,short,2.0,B (thin),1,1.0,1.9530942689505937,1.9530942689505937,99.0,0.0,1,1.0,1.9124441147602018,1.9124441147602018,99.0,0.0
COST,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
COST,retest,long,2.0,B (thin),3,0.6666666666666666,1.96749338823588,0.9739026447996325,3.8834194627235736,0.0,2,0.0,0.0,-1.0315160079137415,0.0,1.0241344206390848
COST,retest,short,2.0,B (thin),3,0.6666666666666666,1.0325413155640677,0.3449994786973638,2.0047707178497918,1.0300841950360442,4,0.25,1.9427851764549404,-0.30960711248454414,0.610705662875487,2.161206185443527
LRCX,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,breakout,long,2.0,B (thin),1,0.0,0.0,-1.0197283152683223,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
LRCX,retest,long,2.0,B (thin),6,0.6666666666666666,1.9871552342096301,0.9860084315068196,3.910625256071098,2.0325703477976025,4,0.25,1.9923572084510053,-0.2641401634899453,0.6534637200346367,3.0489178624107867
LRCX,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,pullback,long,2.0,B (thin),2,0.5,1.9125003289276452,0.4074516456226145,1.7424430490136007,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
KO,retest,long,2.0,B (thin),9,0.1111111111111111,1.974496389187301,-0.7360258728447399,0.2296265335233883,5.5661400206138945,3,0.6666666666666666,1.974701046963636,0.9550469759636986,3.6424822889907875,1.0842611660361763
KO,retest,short,2.0,B (thin),2,0.0,0.0,-1.0407026812930007,0.0,1.0372120282472888,0,0.0,0.0,0.0,0.0,0.0
CAT,pullback,long,2.0,B (thin),2,0.5,1.9378417022667114,0.42276376637226865,1.774069911694369,1.092314169522174,1,1.0,1.958883005967721,1.958883005967721,99.0,0.0
CAT,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CAT,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,-1.0268669565248203,0.0,0.0
CAT,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
CAT,retest,long,2.0,B (thin),8,0.5,1.9735259473622069,0.46786199359271097,1.9016402195135815,1.0517324560002714,6,0.5,1.9704236414387963,0.47061738466754083,1.9145403675140305,2.0756103783596447
CAT,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,pullback,long,2.0,B (thin),1,1.0,1.9562136363815916,1.9562136363815916,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,breakout,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MRK,retest,long,2.0,B (thin),8,0.875,1.967095799270718,1.5940872087608926,13.539859576395495,1.016972924807888,5,0.6,1.9595174794600716,0.7637182041321318,2.8537196802879747,1.0327979180765123
MRK,retest,short,2.0,B (thin),2,0.0,0.0,-1.0144740860533954,0.0,1.0114542920365843,0,0.0,0.0,0.0,0.0,0.0
AMAT,pullback,long,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,pullback,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,breakout,long,2.0,B (thin),1,1.0,1.9880375464926738,1.9880375464926738,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,breakout,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
AMAT,retest,long,2.0,B (thin),10,0.4,1.9854757725340397,0.18037331456580344,1.2938551982062123,4.149343747207251,4,0.25,1.9693554247772211,-0.27655832241965606,0.6403181984381983,3.0755887144558454
AMAT,retest,short,2.0,B (thin),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
