asof,pred_dir,pred_lvl,pred_eta,true_side,true_lvl,true_in,err_pct,hit,why
2021-11-15,up,330.42,2,high,336.2,5,1.72,False,v2 strong-up 1.618 ext
2021-11-26,up,332.01,4,high,326.21,3,1.78,False,v2 weak-up 0.786 retrace
2021-12-01,up,331.48,3,low,305.78,2,8.4,False,v2 range mid+0.272
2021-12-06,down,317.78,1,high,330.55,5,3.86,False,v2 weak-down 0.786 retrace
2021-12-08,down,310.15,2,high,330.55,3,6.17,False,v2 weak-down 0.786 retrace
2021-12-16,down,311.43,1,low,305.03,1,2.1,False,v2 range mid+0.272
2021-12-22,up,324.73,1,high,331.04,4,1.91,False,v2 range mid+0.272
2022-01-03,up,325.11,1,high,310.95,7,4.55,False,v2 range mid+0.272
2022-01-18,down,298.53,1,low,265.42,4,12.47,False,v2 strong-down 1.618 ext
2022-01-27,down,275.16,2,high,302.98,4,9.18,False,v2 weak-down 0.786 retrace
2022-02-07,down,273.46,2,high,299.92,2,8.82,False,v2 weak-down 0.786 retrace
2022-02-10,down,291.69,1,low,261.6,9,11.5,False,v2 range mid+0.272
2022-02-14,down,290.99,1,low,261.6,7,11.23,False,v2 range mid+0.272
2022-03-01,down,269.8,2,high,292.06,2,7.62,False,v2 weak-down 0.786 retrace
2022-03-08,down,242.78,3,low,265.74,4,8.64,False,v2 strong-down 1.618 ext
2022-03-11,down,266.97,1,low,265.74,1,0.46,True,v2 weak-down 0.786 retrace
2022-03-17,down,261.42,3,high,304.41,9,14.12,False,v2 range mid+0.272
2022-04-04,up,296.13,1,low,268.17,9,10.43,False,v2 weak-up 0.786 retrace
2022-04-21,up,296.65,4,low,260.14,3,14.03,False,v2 weak-up 0.786 retrace
2022-04-26,down,271.46,2,high,280.35,2,3.17,False,v2 range mid+0.272
2022-04-29,down,264.94,1,high,280.25,3,5.46,False,v2 weak-down 0.786 retrace
2022-05-03,down,264.46,1,high,280.25,1,5.63,False,v2 weak-down 0.786 retrace
2022-05-09,down,280.27,3,low,240.89,3,16.35,False,v2 weak-down 0.786 retrace
2022-05-17,down,249.31,1,low,237.99,3,4.76,False,v2 weak-down 0.786 retrace
2022-05-20,down,229.99,1,high,268.17,7,14.24,False,v2 strong-down 1.618 ext
2022-05-25,down,242.39,1,high,268.17,4,9.61,False,v2 weak-down 0.786 retrace
2022-06-06,down,244.87,2,low,233.23,6,4.99,False,v2 range mid+0.272
2022-06-07,up,264.84,1,low,233.23,5,13.55,False,v2 weak-up 0.786 retrace
2022-06-17,down,237.65,1,high,259.1,5,8.28,False,v2 range mid+0.272
2022-06-30,down,238.77,1,high,259.84,4,8.11,False,v2 weak-down 0.786 retrace
2022-07-06,up,255.71,1,high,259.84,1,1.59,False,v2 range mid+0.272
2022-07-12,up,256.5,2,low,237.51,2,8.0,False,v2 weak-up 0.786 retrace
2022-07-19,down,242.6,1,low,241.01,5,0.66,True,v2 range mid+0.272
2022-07-29,up,240.26,5,low,268.09,7,10.38,False,v2 weak-up 0.786 retrace
2022-08-12,up,284.83,1,high,284.09,1,0.26,True,v2 strong-up 1.618 ext
2022-08-18,up,293.98,3,high,271.3,6,8.36,False,v2 strong-up 1.618 ext
2022-08-31,down,274.22,5,low,243.82,3,12.47,False,v2 range mid+0.272
2022-09-09,down,249.7,1,high,258.83,1,3.53,False,v2 weak-down 0.786 retrace
2022-09-15,down,234.54,1,high,239.68,4,2.14,False,v2 strong-down 1.618 ext
2022-09-26,down,227.85,1,high,234.52,2,2.84,False,v2 strong-down 1.618 ext
2022-10-03,down,235.62,1,high,242.5,2,2.84,False,v2 weak-down 0.786 retrace
2022-10-05,down,227.22,2,low,212.07,6,7.14,False,v2 weak-down 0.786 retrace
2022-10-10,down,229.17,1,low,212.07,3,8.06,False,v2 range mid+0.272
2022-10-18,down,219.01,2,high,242.95,5,9.85,False,v2 range mid+0.272
2022-10-21,down,217.21,3,high,242.95,2,10.59,False,v2 weak-down 0.786 retrace
2022-10-28,down,237.64,1,low,206.55,5,15.05,False,v2 range mid+0.272
2022-11-01,up,237.72,2,low,206.55,3,15.09,False,v2 weak-up 0.786 retrace
2022-11-09,down,209.27,1,high,240.0,2,12.8,False,v2 range mid+0.272
2022-11-16,down,213.71,3,low,230.62,1,7.33,False,v2 weak-down 0.786 retrace
2022-11-22,up,237.86,1,low,231.18,4,2.89,False,v2 range mid+0.272
2022-12-02,up,231.05,3,low,235.06,3,1.71,False,v2 range mid+0.272
2022-12-06,up,244.84,1,low,235.06,1,4.16,False,v2 weak-up 0.786 retrace
2022-12-12,up,245.67,1,high,256.13,1,4.08,False,v2 weak-up 0.786 retrace
2022-12-16,up,251.62,3,low,226.97,4,10.86,False,v2 weak-up 0.786 retrace
2022-12-28,down,233.62,1,high,238.5,3,2.05,False,v2 range mid+0.272
2023-01-06,down,229.44,2,low,223.87,8,2.49,False,v2 weak-down 0.786 retrace
2023-01-11,down,218.36,2,low,223.87,5,2.46,False,v2 weak-down 0.786 retrace
2023-01-24,up,221.36,3,low,224.09,1,1.22,False,v2 range mid+0.272
2023-01-30,up,224.04,2,high,268.59,7,16.59,False,v2 range mid+0.272
2023-02-13,up,296.09,5,high,266.86,1,10.95,False,v2 strong-up 1.618 ext
2023-02-17,up,268.2,3,low,238.96,8,12.24,False,v2 range mid+0.272
2023-03-07,up,260.5,3,low,239.08,4,8.96,False,v2 range mid+0.272
2023-03-09,up,249.86,1,low,239.08,2,4.51,False,v2 range mid+0.272
2023-03-16,up,249.89,4,high,275.66,1,9.35,False,v2 range mid+0.272
2023-03-22,up,267.83,1,low,264.68,4,1.19,False,v2 weak-up 0.786 retrace
2023-03-31,up,282.45,1,high,284.17,4,0.61,True,v2 strong-up 1.618 ext
2023-04-12,up,280.0,1,high,283.86,4,1.36,False,v2 weak-up 0.786 retrace
2023-04-14,up,282.0,1,high,283.86,2,0.66,True,v2 weak-up 0.786 retrace
2023-04-21,up,281.61,1,low,267.91,2,5.11,False,v2 range mid+0.272
2023-04-28,down,271.32,6,low,295.18,4,8.08,False,v2 weak-down 0.786 retrace
2023-05-09,up,288.96,2,high,304.52,1,5.11,False,v2 range mid+0.272
2023-05-15,up,310.29,2,low,304.81,7,1.8,False,v2 strong-up 1.618 ext
2023-05-30,up,304.99,4,high,330.11,4,7.61,False,v2 strong-up 1.618 ext
2023-06-08,up,345.75,6,high,342.7,6,0.89,True,v2 strong-up 1.618 ext
2023-06-12,up,339.79,3,high,342.7,4,0.85,True,v2 strong-up 1.618 ext
2023-06-22,up,360.16,5,low,320.29,2,12.45,False,v2 strong-up 1.618 ext
2023-06-29,up,337.9,2,high,334.43,4,1.04,False,v2 weak-up 0.786 retrace
2023-07-11,up,331.21,1,high,357.63,5,7.39,False,v2 range mid+0.272
2023-07-14,down,322.18,2,high,357.63,2,9.91,False,v2 weak-down 0.786 retrace
2023-07-21,up,348.79,2,low,320.84,4,8.71,False,v2 range mid+0.272
2023-08-01,up,349.76,3,low,311.25,8,12.37,False,v2 weak-up 0.786 retrace
2023-08-16,down,313.44,1,low,304.42,2,2.96,False,v2 range mid+0.272
2023-08-21,down,312.48,1,high,325.36,3,3.96,False,v2 weak-down 0.786 retrace
2023-08-23,down,307.11,2,high,325.36,1,5.61,False,v2 weak-down 0.786 retrace
2023-08-29,up,320.59,1,high,333.06,11,3.74,False,v2 range mid+0.272
2023-08-30,up,322.39,1,high,333.06,10,3.2,False,v2 weak-up 0.786 retrace
2023-09-19,up,328.45,1,low,302.37,7,8.63,False,v2 weak-up 0.786 retrace
2023-10-03,down,309.37,1,low,318.89,8,2.99,False,v2 range mid+0.272
2023-10-05,down,304.97,1,low,318.89,6,4.37,False,v2 weak-down 0.786 retrace
2023-10-18,up,317.89,1,high,329.17,1,3.43,False,v2 range mid+0.272
2023-10-24,up,326.97,1,high,338.28,1,3.34,False,v2 weak-up 0.786 retrace
2023-10-26,up,326.39,1,high,376.27,23,13.26,False,v2 range mid+0.272
2023-10-30,up,333.42,1,high,376.27,21,11.39,False,v2 range mid+0.272
2023-12-04,up,367.61,1,high,369.75,7,0.58,True,v2 range mid+0.272
2023-12-07,up,371.78,2,high,369.75,4,0.55,True,v2 weak-up 0.786 retrace
2023-12-18,up,366.46,1,high,369.28,8,0.76,True,v2 range mid+0.272
2023-12-19,up,366.73,1,high,369.28,7,0.69,True,v2 range mid+0.272
2024-01-04,up,366.37,1,low,358.84,1,2.1,False,v2 range mid+0.272
2024-01-10,up,366.9,2,high,406.64,14,9.77,False,v2 range mid+0.272
2024-02-05,up,417.6,4,high,412.02,4,1.35,False,v2 strong-up 1.618 ext
2024-02-14,up,407.07,1,low,389.64,4,4.47,False,v2 weak-up 0.786 retrace
2024-02-16,up,408.37,2,low,389.64,2,4.81,False,v2 weak-up 0.786 retrace
2024-02-26,up,393.75,1,low,396.14,1,0.6,False,v2 range mid+0.272
2024-02-28,down,393.55,1,high,409.38,3,3.87,False,v2 weak-down 0.786 retrace
2024-03-01,up,405.23,1,high,409.38,1,1.01,False,v2 range mid+0.272
2024-03-07,up,406.55,1,high,419.65,5,3.12,False,v2 weak-up 0.786 retrace
2024-03-11,up,405.14,2,high,419.65,3,3.46,False,v2 range mid+0.272
2024-03-19,up,413.07,1,high,422.59,2,2.25,False,v2 range mid+0.272
2024-03-26,up,421.92,1,high,420.49,6,0.34,True,v2 range mid+0.272
2024-04-09,up,418.01,1,high,421.17,2,0.75,True,v2 range mid+0.272
2024-04-16,up,418.69,2,low,380.62,7,10.0,False,v2 weak-up 0.786 retrace
2024-04-30,down,389.87,1,high,426.09,17,8.5,False,v2 range mid+0.272
2024-05-01,down,385.86,1,high,426.09,16,9.44,False,v2 weak-down 0.786 retrace
2024-05-29,up,421.31,1,low,397.5,2,5.99,False,v2 range mid+0.272
2024-06-05,up,419.97,1,high,443.13,8,5.23,False,v2 weak-up 0.786 retrace
2024-06-21,up,471.33,5,low,437.94,6,7.62,False,v2 strong-up 1.618 ext
2024-07-05,up,446.34,3,high,440.62,12,1.3,False,v2 strong-up 1.618 ext
2024-07-10,up,474.02,3,high,440.62,9,7.58,False,v2 strong-up 1.618 ext
2024-07-26,down,445.09,3,low,378.9,6,17.47,False,v2 range mid+0.272
2024-08-08,down,340.76,6,high,420.15,10,18.9,False,v2 strong-down 1.618 ext
2024-08-27,down,387.73,3,high,415.49,2,6.68,False,v2 weak-down 0.786 retrace
2024-09-04,down,416.49,3,low,394.57,2,5.56,False,v2 weak-down 0.786 retrace
2024-09-11,up,410.72,1,high,434.98,4,5.58,False,v2 range mid+0.272
2024-09-20,up,426.33,1,low,419.47,2,1.64,False,v2 weak-up 0.786 retrace
2024-09-27,up,431.66,2,low,401.82,7,7.43,False,v2 weak-up 0.786 retrace
2024-10-11,down,405.84,1,high,417.45,1,2.78,False,v2 range mid+0.272
2024-10-17,down,405.16,1,high,431.68,9,6.14,False,v2 weak-down 0.786 retrace
2024-10-21,down,407.14,1,high,431.68,7,5.68,False,v2 range mid+0.272
2024-11-04,up,425.78,4,high,420.21,3,1.33,False,v2 weak-up 0.786 retrace
2024-11-07,up,424.29,1,high,422.65,4,0.39,True,v2 range mid+0.272
2024-11-12,down,403.74,2,high,422.65,1,4.47,False,v2 weak-down 0.786 retrace
2024-11-18,down,420.77,2,low,404.19,2,4.1,False,v2 range mid+0.272
2024-11-25,up,418.7,1,high,449.96,12,6.95,False,v2 weak-up 0.786 retrace
2024-12-17,up,478.25,4,low,422.81,3,13.11,False,v2 strong-up 1.618 ext
2024-12-26,up,444.15,2,low,409.22,4,8.54,False,v2 weak-up 0.786 retrace
2025-01-07,down,412.32,1,low,405.14,4,1.77,False,v2 range mid+0.272
2025-01-10,down,413.33,1,low,405.14,2,2.02,False,v2 weak-down 0.786 retrace
2025-01-17,down,410.12,2,high,441.2,2,7.04,False,v2 weak-down 0.786 retrace
2025-01-27,up,432.98,1,high,442.29,1,2.1,False,v2 range mid+0.272
2025-01-31,down,441.45,4,low,403.11,1,9.51,False,v2 range mid+0.272
2025-02-06,down,412.04,1,high,412.96,1,0.22,False,v2 range mid+0.272
2025-02-12,down,405.22,1,high,414.44,5,2.22,False,v2 weak-down 0.786 retrace
2025-02-18,down,401.89,1,high,414.44,2,3.03,False,v2 weak-down 0.786 retrace
2025-02-25,down,402.43,2,low,376.58,5,6.86,False,v2 range mid+0.272
2025-03-07,down,385.21,1,low,372.54,2,3.4,False,v2 range mid+0.272
2025-03-11,down,363.66,1,high,388.15,4,6.31,False,v2 strong-down 1.618 ext
2025-03-14,down,377.88,1,high,388.15,1,2.65,False,v2 weak-down 0.786 retrace
2025-03-20,down,375.88,1,high,391.76,3,4.05,False,v2 weak-down 0.786 retrace
2025-03-28,down,388.97,2,low,362.98,1,7.16,False,v2 range mid+0.272
2025-04-03,down,369.54,1,low,340.79,2,8.44,False,v2 range mid+0.272
2025-04-10,down,345.85,4,high,390.07,2,11.34,False,v2 range mid+0.272
2025-04-17,down,351.34,1,low,351.54,1,0.06,True,v2 weak-down 0.786 retrace
2025-04-24,up,381.29,1,low,379.98,4,0.34,False,v2 range mid+0.272
2025-05-05,up,373.5,6,low,444.52,14,15.98,False,v2 range mid+0.272
2025-05-29,up,429.8,4,low,467.88,16,8.14,False,v2 range mid+0.272
2025-06-02,up,466.31,2,low,467.88,14,0.34,False,v2 strong-up 1.618 ext
2025-06-26,up,465.63,5,high,495.86,2,6.1,False,v2 range mid+0.272
2025-07-03,up,513.15,3,high,501.82,3,2.26,False,v2 strong-up 1.618 ext
2025-07-08,up,503.24,2,high,501.82,1,0.28,True,v2 strong-up 1.618 ext
2025-07-14,up,512.88,2,high,509.6,4,0.64,True,v2 strong-up 1.618 ext
2025-07-23,up,514.41,2,high,513.22,2,0.23,True,v2 strong-up 1.618 ext
2025-07-28,up,518.13,2,low,504.45,2,2.71,False,v2 strong-up 1.618 ext
2025-07-30,up,523.99,3,high,550.01,1,4.73,False,v2 strong-up 1.618 ext
2025-08-04,up,518.64,2,low,512.48,3,1.2,False,v2 strong-up 1.618 ext
2025-08-05,up,578.17,8,low,512.48,2,12.82,False,v2 strong-up 1.618 ext
2025-08-12,up,573.2,7,high,527.49,1,8.67,False,v2 strong-up 1.618 ext
2025-08-18,up,524.07,2,low,494.44,6,5.99,False,v2 range mid+0.272
2025-08-29,down,501.51,1,high,507.79,4,1.24,False,v2 weak-down 0.786 retrace
2025-09-03,down,497.11,1,high,507.79,2,2.1,False,v2 weak-down 0.786 retrace
2025-09-10,down,492.78,1,high,515.06,7,4.33,False,v2 range mid+0.272
2025-09-24,up,508.97,1,low,500.92,1,1.61,False,v2 range mid+0.272
2025-09-30,up,512.03,1,high,526.7,4,2.79,False,v2 weak-up 0.786 retrace
2025-10-09,up,521.18,1,low,501.87,3,3.85,False,v2 weak-up 0.786 retrace
2025-10-17,up,521.39,2,high,549.2,7,5.06,False,v2 weak-up 0.786 retrace
2025-10-31,up,539.07,3,low,489.22,5,10.19,False,v2 weak-up 0.786 retrace
2025-11-12,down,502.9,1,high,509.31,1,1.26,False,v2 range mid+0.272
2025-11-18,down,493.52,1,low,461.96,5,6.83,False,v2 weak-down 0.786 retrace
2025-12-01,down,472.09,1,high,490.39,1,3.73,False,v2 weak-down 0.786 retrace
2025-12-05,down,468.04,1,high,489.2,1,4.33,False,v2 weak-down 0.786 retrace
2025-12-08,down,476.35,1,low,467.91,6,1.8,False,v2 range mid+0.272
2025-12-11,down,476.08,1,low,467.91,3,1.75,False,v2 range mid+0.272
2025-12-19,down,472.47,1,high,486.59,6,2.9,False,v2 weak-down 0.786 retrace
2025-12-23,down,471.89,2,high,486.59,4,3.02,False,v2 weak-down 0.786 retrace
2026-01-05,down,486.53,3,high,486.61,2,0.02,False,v2 range mid+0.272
2026-01-08,down,471.11,1,low,435.91,8,8.08,False,v2 range mid+0.272
2026-01-12,down,471.12,1,low,435.91,6,8.08,False,v2 range mid+0.272
2026-01-26,down,447.47,3,high,480.69,2,6.91,False,v2 range mid+0.272
2026-02-02,down,408.24,1,low,389.85,3,4.72,False,v2 strong-down 1.618 ext
2026-02-10,down,333.71,7,low,392.04,4,14.88,False,v2 strong-down 1.618 ext
2026-02-13,down,370.59,3,low,392.04,1,5.47,False,v2 strong-down 1.618 ext
2026-02-20,down,398.65,1,low,380.17,2,4.86,False,v2 range mid+0.272
2026-02-27,down,372.83,2,high,411.38,5,9.37,False,v2 strong-down 1.618 ext
2026-03-03,down,385.67,2,high,411.38,3,6.25,False,v2 weak-down 0.786 retrace
2026-03-11,down,407.11,1,low,354.84,13,14.73,False,v2 range mid+0.272
2026-04-02,down,367.73,1,high,383.45,3,4.1,False,v2 range mid+0.272
2026-04-07,down,343.94,4,high,383.45,1,10.3,False,v2 strong-down 1.618 ext
2026-04-13,down,374.98,1,high,431.95,7,13.19,False,v2 range mid+0.272
2026-04-27,up,420.89,1,high,428.18,1,1.7,False,v2 range mid+0.272
2026-04-28,up,445.67,2,low,396.4,2,12.43,False,v2 strong-up 1.618 ext
2026-05-01,up,423.98,1,low,403.47,3,5.08,False,v2 range mid+0.272
2026-05-05,down,403.2,1,low,403.47,1,0.07,True,v2 weak-down 0.786 retrace
2026-05-11,up,401.86,1,low,399.26,3,0.65,False,v2 range mid+0.272
2026-05-12,up,421.06,2,low,399.26,2,5.46,False,v2 range mid+0.272
2026-05-19,down,405.04,1,low,409.64,1,1.12,False,v2 weak-down 0.786 retrace
2026-05-22,up,423.72,1,low,408.81,2,3.65,False,v2 range mid+0.272
2026-05-26,up,426.39,1,low,408.81,1,4.3,False,v2 weak-up 0.786 retrace
2026-06-01,up,409.45,5,low,348.54,17,17.48,False,v2 range mid+0.272
2026-06-04,up,452.53,3,low,348.54,14,29.84,False,v2 range mid+0.272
2026-06-30,down,375.19,1,high,394.83,4,4.97,False,v2 range mid+0.272
2026-07-10,down,358.45,3,high,405.23,4,11.54,False,v2 weak-down 0.786 retrace
2026-07-14,down,377.71,1,high,405.23,2,6.79,False,v2 range mid+0.272
2026-07-21,up,398.26,1,low,376.68,2,5.73,False,v2 weak-up 0.786 retrace
2026-07-28,up,399.12,1,high,512.76,9,22.16,False,v2 weak-up 0.786 retrace
2026-08-13,up,596.86,8,low,476.25,3,25.32,False,v2 strong-up 1.618 ext
2026-08-21,up,535.32,5,high,517.78,5,3.39,False,v2 strong-up 1.618 ext
2026-09-02,up,543.45,5,high,515.65,1,5.39,False,v2 strong-up 1.618 ext
